1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.226008	0.000000	1865.502919	0.001513	407.5
1	-0.278027	0.000000	1865.502919	0.002505	8.7
2	-0.224104	0.000000	1865.502919	0.001855	11.4
3	-0.221406	0.000000	1865.502919	0.001682	8.5
4	-0.235154	0.000000	1865.502919	0.001667	10.8
5	-0.260022	0.000000	1865.502919	0.001466	8.8
6	-0.240865	0.998804	1780.804151	0.001531	10.0
7	-0.225672	0.423777	1828.601989	0.001650	8.9
8	-0.251401	0.000000	1865.502919	0.001776	10.6
9	-0.226647	0.000000	1865.502919	0.001791	8.6
10	-0.263268	0.000000	1865.502919	0.001711	10.4
11	-0.250041	0.000000	1865.502919	0.001816	9.0
12	-0.287380	0.000000	1865.502919	0.001503	10.5
13	-0.264103	0.000000	1865.502919	0.001736	13.4
14	-0.232207	0.000000	1865.502919	0.001767	14.6
15	-0.231847	0.467260	1824.898100	0.002119	13.8
16	-0.253780	1.467249	1743.674128	0.001362	14.7
17	-0.280003	0.892222	1789.473930	0.001633	12.6
18	-0.254830	0.317196	1837.744613	0.001777	10.3
19	-0.253741	0.000000	1865.502919	0.001462	9.1
20	-0.270185	0.000000	1865.502919	0.001716	10.8
21	-0.290507	0.000000	1865.502919	0.001717	8.7
22	-0.283322	0.000000	1865.502919	0.001887	11.6
23	-0.262190	0.000000	1865.502919	0.001809	9.7
24	-0.272226	0.000000	1865.502919	0.001608	10.6
25	-0.276293	0.000000	1865.502919	0.001913	8.4
26	-0.293625	0.000000	1865.502919	0.001741	11.0
27	-0.285115	0.000000	1865.502919	0.001907	9.0
28	-0.282806	0.000000	1865.502919	0.001679	10.9
29	-0.308411	0.000000	1865.502919	0.001722	8.7
30	-0.305515	0.000000	1865.502919	0.002060	11.9
31	-0.296119	0.000000	1865.502919	0.002684	9.8
32	-0.327689	0.000000	1865.502919	0.002473	9.9
33	-0.317705	0.000000	1865.502919	0.001815	8.3
34	-0.315187	0.000000	1865.502919	0.001861	10.5
35	-0.321306	0.000000	1865.502919	0.002154	8.3
36	-0.310485	0.000000	1865.502919	0.002389	10.6
37	-0.355998	0.000000	1865.502919	0.002047	8.3
38	-0.332862	0.000000	1865.502919	0.002102	12.7
39	-0.356425	0.000000	1865.502919	0.002131	8.9
40	-0.348869	0.000000	1865.502919	0.002263	11.3
41	-0.367763	0.000000	1865.502919	0.001675	8.8
42	-0.359790	0.000000	1865.502919	0.001975	10.7
43	-0.330118	0.000000	1865.502919	0.002302	8.4
44	-0.375594	0.000000	1865.502919	0.002128	10.5
45	-0.386486	0.000000	1865.502919	0.001897	8.2
46	-0.401007	0.000000	1865.502919	0.002951	10.9
47	-0.402535	0.000000	1865.502919	0.002248	8.2
48	-0.354889	0.000000	1865.502919	0.001770	10.6
49	-0.411961	0.000000	1865.502919	0.002249	8.4
50	-0.395098	0.000000	1865.502919	0.001944	10.4
51	-0.430177	0.000000	1865.502919	0.002860	8.4
52	-0.382172	0.000000	1865.502919	0.002466	10.6
53	-0.429025	0.000000	1865.502919	0.002408	8.5
54	-0.432764	0.000000	1865.502919	0.002409	10.2
55	-0.472928	0.000000	1865.502919	0.002441	8.2
56	-0.449313	0.000000	1865.502919	0.002185	9.1
57	-0.463665	0.000000	1865.502919	0.002159	9.5
58	-0.472643	0.000000	1865.502919	0.002717	9.1
59	-0.480625	0.000000	1865.502919	0.002790	9.9
60	-0.479607	0.000000	1865.502919	0.002399	10.2
61	-0.460322	0.000000	1865.502919	0.002377	8.6
62	-0.521738	0.000000	1865.502919	0.002252	9.3
63	-0.476014	0.000000	1865.502919	0.002698	9.3
64	-0.524714	0.000000	1865.502919	0.002898	10.4
65	-0.516826	0.000000	1865.502919	0.001721	8.7
66	-0.517403	0.000000	1865.502919	0.002084	15.7
67	-0.510816	0.000000	1865.502919	0.001921	8.4
68	-0.554061	0.000000	1865.502919	0.002116	10.4
69	-0.525448	0.000000	1865.502919	0.002027	8.2
70	-0.583534	0.000000	1865.502919	0.002856	10.5
71	-0.543797	0.000000	1865.502919	0.002463	8.3
72	-0.588225	0.000000	1865.502919	0.002283	10.1
73	-0.572847	0.000000	1865.502919	0.002665	8.7
74	-0.545675	0.000000	1865.502919	0.002990	10.3
75	-0.577797	0.000000	1865.502919	0.001947	8.5
76	-0.599010	0.000000	1865.502919	0.002058	8.1
77	-0.587535	0.000000	1865.502919	0.002466	10.1
78	-0.563647	0.000000	1865.502919	0.002278	8.7
79	-0.581732	0.000000	1865.502919	0.001992	10.3
80	-0.590128	0.000000	1865.502919	0.002024	8.3
81	-0.571505	0.000000	1865.502919	0.001967	10.2
82	-0.597780	0.000000	1865.502919	0.001850	8.7
83	-0.619857	0.000000	1865.502919	0.002418	10.3
84	-0.597227	0.000000	1865.502919	0.002389	8.3
85	-0.579941	0.000000	1865.502919	0.002072	10.3
86	-0.603508	0.000000	1865.502919	0.001872	8.0
87	-0.588791	0.000000	1865.502919	0.001739	10.6
88	-0.627408	0.000000	1865.502919	0.001859	8.0
89	-0.581626	0.000000	1865.502919	0.002193	9.3
90	-0.618210	0.000000	1865.502919	0.001685	8.9
91	-0.607164	0.000000	1865.502919	0.002392	9.4
92	-0.625677	0.000000	1865.502919	0.001892	9.2
93	-0.659090	0.000000	1865.502919	0.002216	8.1
94	-0.633139	0.000000	1865.502919	0.002061	10.2
95	-0.629315	0.000000	1865.502919	0.001753	8.0
96	-0.614018	0.000000	1865.502919	0.002206	10.4
97	-0.642356	0.000000	1865.502919	0.002367	9.5
98	-0.679477	0.000000	1865.502919	0.002039	9.5
99	-0.658622	0.999394	1780.756370	0.001996	8.0
100	-0.694452	0.424367	1828.551609	0.001740	10.6
101	-0.635729	0.000000	1865.502919	0.001996	7.9
102	-0.644832	0.000000	1865.502919	0.001812	10.5
103	-0.682675	0.999905	1780.715052	0.002070	8.6
104	-0.635066	0.424878	1828.508043	0.002333	9.9
105	-0.630836	1.424878	1746.968779	0.002041	8.5
106	-0.678929	2.424878	1672.391280	0.001843	9.7
107	-0.673321	3.412741	1604.717861	0.002327	8.6
108	-0.649574	2.837714	1643.427776	0.001706	7.9
109	-0.679736	2.262687	1684.051412	0.001795	10.3
110	-0.652260	1.687660	1726.734294	0.001590	8.7
111	-0.700304	1.112634	1771.637069	0.002409	9.7
112	-0.712249	0.537607	1818.937535	0.002440	8.2
113	-0.685248	1.537607	1738.230761	0.002774	10.1
114	-0.703769	2.537607	1664.381674	0.002307	8.0
