1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.136080	0.000000	3.819805	0.012672	1191.2
1	-0.144587	0.000000	3.819805	0.030548	3.8
2	-0.151472	0.999721	3.646224	0.011498	3.8
3	-0.148751	0.028697	3.814592	0.017753	3.3
4	-0.149850	0.000000	3.819805	0.018805	3.3
5	-0.146910	0.000000	3.819805	0.012625	3.3
6	-0.155430	0.000000	3.819805	0.017595	4.4
7	-0.146918	0.000000	3.819805	0.011413	4.1
8	-0.152591	0.999012	3.646341	0.014174	3.4
9	-0.134264	0.028934	3.814549	0.011760	3.5
10	-0.160381	0.000000	3.819805	0.026798	4.3
11	-0.148014	0.000000	3.819805	0.016342	4.0
12	-0.140955	1.000000	3.646177	0.008486	3.4
13	-0.157287	0.029015	3.814534	0.018840	3.4
14	-0.151706	0.918021	3.659815	0.014871	3.3
15	-0.158127	1.918021	3.500123	0.004735	3.6
16	-0.151683	2.095175	3.473275	0.007665	4.4
17	-0.148695	1.742855	3.527081	0.022398	4.2
18	-0.142095	1.331252	3.592092	0.013471	3.5
19	-0.152238	0.367749	3.754064	0.012420	3.3
20	-0.148137	0.000000	3.819805	0.006362	4.6
21	-0.144301	0.000000	3.819805	0.015859	4.0
22	-0.166827	0.988618	3.648065	0.032521	3.3
23	-0.151586	1.988618	3.489375	0.014845	3.3
24	-0.146073	1.017594	3.643264	0.012840	3.5
25	-0.138933	0.984754	3.648706	0.017731	3.5
26	-0.149319	0.013730	3.817309	0.019220	4.0
27	-0.135641	1.011805	3.644222	0.007566	4.4
28	-0.154640	0.085581	3.804301	0.007792	3.8
29	-0.141108	0.000000	3.819805	0.008959	3.3
30	-0.149691	0.000000	3.819805	0.020301	3.3
31	-0.144705	0.000000	3.819805	0.001677	3.2
32	-0.149157	0.851016	3.671038	0.022129	4.0
33	-0.147386	0.076140	3.806005	0.012537	4.5
34	-0.141380	0.567936	3.719220	0.010963	3.4
35	-0.151014	1.562722	3.555240	0.025809	3.3
36	-0.137316	0.911765	3.660860	0.014313	4.3
37	-0.132141	1.910330	3.501298	0.014857	4.2
38	-0.153568	2.910280	3.354871	0.016091	3.3
39	-0.146437	2.397724	3.428363	0.007305	3.3
40	-0.147430	1.426906	3.576771	0.027454	3.3
41	-0.165850	0.456255	3.738579	0.016869	3.5
42	-0.140043	0.000000	3.819805	0.019650	4.5
43	-0.137933	0.000000	3.819805	0.013086	4.1
44	-0.139677	0.000000	3.819805	0.015209	3.4
45	-0.164799	0.000000	3.819805	0.006360	3.3
46	-0.140522	0.000000	3.819805	0.017841	4.5
47	-0.163446	0.000000	3.819805	0.028496	3.9
48	-0.156104	0.999989	3.646179	0.004238	3.4
49	-0.163641	0.029461	3.814454	0.022242	3.6
50	-0.159414	0.144808	3.793645	0.006472	3.4
51	-0.157445	1.013203	3.643990	0.007971	3.7
52	-0.145159	1.135289	3.623892	0.015632	5.7
53	-0.144773	0.164509	3.790114	0.018697	4.3
54	-0.151339	0.000000	3.819805	0.017181	4.3
55	-0.134966	0.867197	3.668321	0.030133	3.4
56	-0.144375	0.000000	3.819805	0.022778	3.9
57	-0.148436	0.000000	3.819805	0.014480	4.4
58	-0.155100	0.000000	3.819805	0.009176	4.0
59	-0.153646	0.999706	3.646226	0.009255	3.3
60	-0.141356	0.043213	3.811961	0.018139	3.7
61	-0.166249	1.035172	3.640357	0.013954	5.5
62	-0.166662	0.064170	3.808168	0.005545	3.5
63	-0.148224	0.776757	3.683556	0.018731	3.4
64	-0.151044	0.928334	3.658094	0.014313	3.4
65	-0.145846	0.000000	3.819805	0.004928	3.4
66	-0.158374	0.919691	3.659536	0.005660	3.9
67	-0.137258	0.336962	3.759481	0.017389	4.4
68	-0.143560	0.000000	3.819805	0.002488	3.5
69	-0.156642	0.679822	3.700026	0.014611	3.4
70	-0.143980	0.000000	3.819805	0.016173	3.8
71	-0.149672	1.000000	3.646177	0.020503	4.4
72	-0.148992	2.000000	3.487648	0.008886	3.9
73	-0.150045	2.808070	3.369274	0.018712	3.4
74	-0.170637	1.852773	3.510117	0.011762	3.4
75	-0.148217	0.881749	3.665882	0.021095	3.3
76	-0.144833	1.881749	3.505672	0.017262	3.3
77	-0.166401	2.877517	3.359474	0.016744	3.2
78	-0.154926	3.877515	3.224434	0.019139	4.0
79	-0.143221	4.877515	3.099830	0.008486	4.8
80	-0.155052	5.877481	2.984502	0.013907	3.5
81	-0.173477	6.871069	2.878106	0.016476	4.4
82	-0.139209	5.903061	2.981664	0.021625	4.1
83	-0.136309	4.932036	3.093313	0.018553	3.6
84	-0.163079	4.364159	3.162569	0.007144	3.4
85	-0.144167	3.397406	3.287887	0.015611	3.4
86	-0.161736	3.481539	3.276587	0.008856	3.3
87	-0.151666	4.481257	3.148035	0.020221	3.4
88	-0.148300	3.510295	3.272743	0.011856	4.5
89	-0.140092	4.497574	3.146021	0.020731	4.2
90	-0.128791	3.526970	3.270518	0.011329	3.4
91	-0.158398	2.556005	3.405327	0.008648	3.3
92	-0.139060	1.676222	3.537446	0.013514	4.5
93	-0.148277	1.997771	3.487986	0.011480	4.0
94	-0.159397	1.117483	3.626810	0.026247	3.3
95	-0.156099	2.117449	3.469929	0.027708	3.3
96	-0.164227	1.146424	3.622070	0.018232	3.4
97	-0.159486	0.175400	3.788165	0.019166	3.7
98	-0.138179	0.374177	3.752935	0.002728	4.7
99	-0.174075	0.000000	3.819805	0.018413	3.7
100	-0.141890	0.000000	3.819805	0.017596	3.6
101	-0.160514	0.998516	3.646423	0.009811	3.5
102	-0.139264	1.998443	3.487884	0.017597	4.6
103	-0.139081	1.027423	3.641638	0.018924	4.2
104	-0.145313	2.027420	3.483495	0.011088	3.4
105	-0.140215	1.067570	3.635013	0.023404	3.4
106	-0.160269	0.961949	3.652495	0.011169	3.3
107	-0.128657	0.007353	3.818468	0.013603	3.2
108	-0.141511	0.934831	3.657010	0.028505	4.1
109	-0.132751	1.934831	3.497558	0.008738	5.0
110	-0.147484	2.934789	3.351435	0.017720	3.3
111	-0.150298	1.963831	3.493141	0.019087	3.5
112	-0.180187	2.696849	3.385087	0.005034	5.6
113	-0.151870	1.863601	3.508454	0.024142	3.6
114	-0.157581	0.893377	3.663935	0.027876	3.3
115	-0.137312	0.000000	3.819805	0.021930	3.3
116	-0.151737	1.000000	3.646177	0.013365	4.8
117	-0.133280	0.032446	3.813912	0.011926	4.0
118	-0.158353	0.000000	3.819805	0.029769	3.4
119	-0.144241	0.999949	3.646186	0.012129	3.4
120	-0.154156	1.999949	3.487656	0.024963	3.7
121	-0.156815	1.028924	3.641390	0.026940	4.6
122	-0.143321	2.028924	3.483267	0.018024	3.8
123	-0.138232	1.057900	3.636606	0.023265	3.3
124	-0.168151	0.086875	3.804068	0.014816	3.5
125	-0.162913	0.000000	3.819805	0.014846	3.3
126	-0.143468	1.000000	3.646177	0.011851	3.3
127	-0.143600	0.029011	3.814535	0.006618	3.3
128	-0.145668	0.969664	3.651212	0.008482	4.3
129	-0.162390	1.878547	3.506162	0.024076	4.0
130	-0.150683	0.907522	3.661569	0.008892	3.3
131	-0.171371	1.516587	3.562525	0.014018	3.3
132	-0.158276	2.497424	3.413817	0.015296	4.4
133	-0.166902	3.497253	3.274486	0.011128	4.1
134	-0.143086	4.496109	3.146202	0.015432	3.5
135	-0.134625	5.491429	3.027994	0.015529	3.4
136	-0.151244	4.520405	3.143206	0.018983	3.5
137	-0.130367	3.549380	3.267533	0.013644	3.8
138	-0.149453	2.578356	3.402099	0.018085	4.4
139	-0.139692	3.578296	3.263688	0.016078	3.9
140	-0.142182	2.819760	3.367620	0.009541	3.3
141	-0.142426	3.819405	3.231983	0.014446	3.2
142	-0.162107	3.099949	3.328468	0.010131	4.3
143	-0.129587	2.133191	3.467568	0.009818	4.4
144	-0.147775	3.129463	3.324396	0.031977	3.5
145	-0.161268	2.158439	3.463787	0.007973	3.6
146	-0.147347	1.187414	3.615379	0.012624	3.5
147	-0.169310	1.464898	3.570722	0.017591	3.5
148	-0.144008	2.464896	3.418549	0.004215	4.4
149	-0.150671	1.500341	3.565097	0.014895	4.0
150	-0.162975	2.147366	3.465444	0.006024	3.5
151	-0.143107	1.215014	3.610887	0.015322	4.3
152	-0.167545	0.247235	3.775357	0.012510	4.5
153	-0.149981	0.000000	3.819805	0.010974	3.4
154	-0.149613	0.978998	3.649661	0.006901	3.5
155	-0.128278	1.629525	3.544745	0.014350	3.4
156	-0.145266	0.663975	3.702732	0.002264	3.4
157	-0.169370	1.503431	3.564608	0.021085	3.4
158	-0.155296	2.343339	3.436351	0.009769	4.5
159	-0.146312	2.585293	3.401098	0.029502	4.2
160	-0.148785	1.614269	3.547137	0.014035	3.4
161	-0.132659	2.613258	3.397071	0.011876	3.4
162	-0.161390	1.642294	3.542746	0.019291	4.4
163	-0.138022	0.671269	3.701486	0.025838	4.0
164	-0.153781	0.000000	3.819805	0.011667	3.4
165	-0.157288	0.000000	3.819805	0.022396	3.3
166	-0.147910	0.000000	3.819805	0.015013	3.5
167	-0.165040	0.000000	3.819805	0.003498	3.8
168	-0.161131	0.602593	3.713253	0.008432	4.6
169	-0.156274	1.264392	3.602879	0.016031	3.6
170	-0.140407	0.808691	3.678162	0.018010	3.3
171	-0.160408	0.000000	3.819805	0.010110	3.5
172	-0.157946	0.202397	3.783341	0.022391	4.6
173	-0.151050	0.000000	3.819805	0.014395	3.8
174	-0.150046	1.000000	3.646177	0.017167	3.4
175	-0.144471	0.028975	3.814542	0.012639	3.5
176	-0.159730	0.000000	3.819805	0.003613	3.4
177	-0.166270	0.000000	3.819805	0.012005	4.5
178	-0.140934	0.000000	3.819805	0.031588	4.3
179	-0.150870	0.999999	3.646178	0.016353	3.7
180	-0.144368	0.028974	3.814542	0.021263	3.2
181	-0.179942	1.028933	3.641388	0.017410	3.3
182	-0.161760	2.028933	3.483266	0.015234	3.2
183	-0.158209	1.057909	3.636605	0.022208	3.7
184	-0.145145	0.086884	3.804066	0.035989	4.5
185	-0.172222	0.000000	3.819805	0.007459	3.5
186	-0.154474	0.999979	3.646181	0.028322	3.2
187	-0.149066	1.999978	3.487651	0.018333	3.3
188	-0.156328	1.028953	3.641385	0.012672	4.8
189	-0.152712	0.940340	3.656092	0.013382	4.0
190	-0.149432	0.047387	3.811205	0.013806	3.3
191	-0.146751	1.047348	3.638347	0.015660	3.3
192	-0.137656	0.076328	3.805971	0.011148	3.3
193	-0.171588	1.065098	3.635420	0.021426	3.5
194	-0.172574	0.094076	3.802769	0.016484	4.5
195	-0.131584	0.000000	3.819805	0.024304	4.0
196	-0.153574	0.000000	3.819805	0.021078	3.4
197	-0.144778	0.925461	3.658573	0.005634	4.1
198	-0.166823	1.924848	3.499081	0.013620	4.7
199	-0.160640	0.969128	3.651301	0.010182	3.4
200	-0.157076	0.000000	3.819805	0.014054	3.3
201	-0.148195	0.000000	3.819805	0.018978	3.5
202	-0.143998	0.653840	3.704466	0.023650	3.4
203	-0.168718	1.653840	3.540941	0.022282	4.5
204	-0.153528	0.682815	3.699515	0.011771	3.8
205	-0.159954	1.663403	3.539447	0.023250	3.6
206	-0.132673	2.663368	3.389877	0.021358	3.3
207	-0.159339	3.663368	3.252431	0.013853	3.2
208	-0.149337	2.699742	3.384674	0.017409	3.3
209	-0.163069	3.699740	3.247642	0.014291	4.3
210	-0.159735	4.699534	3.121298	0.011085	4.1
211	-0.172182	5.699487	3.004399	0.009660	3.5
212	-0.155634	6.678178	2.898164	0.014598	3.4
213	-0.137201	6.434109	2.923948	0.027427	4.5
214	-0.162400	5.463084	3.031238	0.015674	4.1
215	-0.151663	4.492059	3.146702	0.006472	3.5
216	-0.139518	5.459297	3.031672	0.011881	3.3
217	-0.137204	4.879496	3.099593	0.023080	3.3
218	-0.148841	5.853773	2.987137	0.014132	3.6
219	-0.145387	4.882749	3.099203	0.019284	4.4
220	-0.165492	3.911724	3.220006	0.021535	3.7
221	-0.159906	4.911724	3.095738	0.003312	3.4
