1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.402799	0.000000	793.249938	0.002604	103.1
1	-0.450026	0.000000	793.249938	0.002505	5.8
2	-0.422880	0.999987	757.193584	0.002705	4.5
3	-0.391150	0.142098	787.918451	0.002836	11.3
4	-0.383723	0.000000	793.249938	0.002641	8.8
5	-0.385304	0.946146	759.051212	0.002218	4.9
6	-0.413240	0.088263	789.929862	0.002650	5.0
7	-0.404151	0.000000	793.249938	0.002620	5.0
8	-0.394362	0.000000	793.249938	0.002941	4.1
9	-0.399777	0.999773	757.200949	0.002860	3.7
10	-0.399626	0.141883	787.926427	0.002773	4.6
11	-0.395289	0.000000	793.249938	0.002740	4.5
12	-0.389500	0.000000	793.249938	0.002500	5.2
13	-0.433157	0.000000	793.249938	0.002383	4.2
14	-0.414958	0.000000	793.249938	0.002375	4.0
15	-0.414524	0.000000	793.249938	0.002331	4.9
16	-0.385673	0.000000	793.249938	0.002011	4.4
17	-0.401247	0.958679	758.617979	0.002624	3.6
18	-0.444480	0.178500	786.564133	0.002515	3.6
19	-0.403479	1.176391	751.170393	0.002536	5.3
20	-0.413039	0.318920	781.383326	0.002464	5.0
21	-0.441630	1.318871	746.375070	0.002457	3.7
22	-0.422506	2.318770	714.370802	0.002621	3.8
23	-0.399326	3.291266	685.771133	0.002606	3.7
24	-0.441704	2.975446	694.804550	0.002195	4.3
25	-0.387570	2.787921	700.281816	0.002649	4.9
26	-0.427804	1.930032	726.481692	0.002857	3.9
27	-0.427106	1.072147	754.718104	0.002563	3.8
28	-0.415350	0.214258	785.238354	0.002847	3.7
29	-0.444134	1.210370	750.021226	0.002558	4.1
30	-0.426945	2.210204	717.712280	0.003454	5.0
31	-0.431889	1.352315	745.258311	0.002481	3.6
32	-0.419400	1.003971	757.056479	0.002818	3.9
33	-0.390198	1.797894	730.692441	0.002884	5.8
34	-0.389717	2.797894	699.988361	0.003882	11.0
35	-0.425570	1.940006	726.165840	0.003319	4.4
36	-0.426916	1.082117	754.377347	0.002513	4.4
37	-0.413914	0.224447	784.861384	0.002514	5.1
38	-0.401342	0.000000	793.249938	0.002675	4.3
39	-0.425127	0.000000	793.249938	0.002306	4.1
40	-0.429955	0.000000	793.249938	0.002994	4.8
41	-0.448305	0.000000	793.249938	0.003073	5.6
42	-0.424459	1.000000	757.193139	0.002677	4.4
43	-0.437832	0.142110	787.917969	0.002669	3.8
44	-0.403385	1.142104	752.333598	0.002800	4.0
45	-0.459525	2.142103	719.824317	0.002588	5.0
46	-0.418812	1.284214	747.535835	0.002853	4.4
