1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
46	-0.128920	6.649108	0.898847	0.028602	5.2
47	-0.133754	5.823368	0.926517	0.055378	4.3
48	-0.125325	6.816346	0.893442	0.049974	4.3
49	-0.132632	7.476839	0.872720	0.043239	4.5
50	-0.152567	8.472108	0.843248	0.036197	5.6
51	-0.141451	9.472108	0.815576	0.022422	4.4
52	-0.135481	10.471771	0.789670	0.044147	4.3
53	-0.117943	9.493925	0.814992	0.049446	4.2
54	-0.131801	8.515192	0.842017	0.039844	5.9
55	-0.135407	7.548845	0.870519	0.031529	4.7
56	-0.139882	7.907989	0.859704	0.029678	4.3
57	-0.138670	8.878223	0.831787	0.018963	7.5
58	-0.141244	9.803623	0.806798	0.042674	4.9
59	-0.135948	8.849471	0.832588	0.028571	4.2
60	-0.133098	7.870769	0.860812	0.023050	4.2
61	-0.142214	8.783431	0.834434	0.040284	5.5
62	-0.130657	9.675306	0.810173	0.031318	4.9
63	-0.132656	8.696573	0.836875	0.020819	4.3
64	-0.125144	7.751928	0.864370	0.049285	4.5
65	-0.134441	6.773605	0.894817	0.034166	4.7
66	-0.123476	7.773605	0.863719	0.053993	6.1
67	-0.127055	8.773605	0.834709	0.039267	4.4
68	-0.127102	9.773127	0.807598	0.039808	4.6
69	-0.110918	8.794436	0.834126	0.040043	5.6
70	-0.128444	9.617418	0.811705	0.027396	4.8
71	-0.141607	10.603552	0.786377	0.029630	4.4
72	-0.144602	11.571282	0.763013	0.017938	4.3
73	-0.136207	10.919894	0.778584	0.037815	5.8
74	-0.126103	11.733961	0.759221	0.046766	4.6
75	-0.153443	12.733583	0.736723	0.049024	4.5
76	-0.125783	13.728345	0.715620	0.038828	4.2
77	-0.141982	12.749612	0.736373	0.026167	6.2
78	-0.126994	13.749560	0.715183	0.057125	5.0
79	-0.121556	12.770917	0.735909	0.055078	4.7
80	-0.133250	13.565487	0.718992	0.038153	4.2
81	-0.137900	12.586753	0.739944	0.051049	5.5
82	-0.137781	11.608035	0.762153	0.025330	4.9
83	-0.129715	12.608035	0.739475	0.029771	4.3
84	-0.131634	11.629307	0.761656	0.043761	4.5
85	-0.134934	12.629307	0.739007	0.061720	6.2
86	-0.135930	13.628073	0.717692	0.040338	4.4
87	-0.130664	12.649340	0.738567	0.022413	4.2
88	-0.135794	11.801143	0.757666	0.049680	4.2
89	-0.137347	10.822494	0.780967	0.034830	4.7
90	-0.138960	9.843761	0.805748	0.042888	5.7
91	-0.136662	9.077296	0.826281	0.058835	4.5
92	-0.139554	10.077288	0.799693	0.040268	4.3
93	-0.148899	11.050230	0.775417	0.048215	5.8
94	-0.132587	11.902574	0.755330	0.047909	4.7
95	-0.142955	12.902572	0.733051	0.062636	4.7
96	-0.135024	11.923839	0.754842	0.036962	4.4
97	-0.142534	12.919289	0.732689	0.066798	6.6
98	-0.131296	13.919289	0.711707	0.096836	5.0
99	-0.133811	14.919289	0.691893	0.049267	4.4
100	-0.140762	13.940555	0.711274	0.038546	4.2
101	-0.125377	14.940555	0.691484	0.020591	5.1
102	-0.131047	15.913181	0.673264	0.046721	5.4
103	-0.142985	16.873567	0.656191	0.027143	4.4
104	-0.151116	17.873438	0.639313	0.032714	4.4
105	-0.130305	18.871540	0.623309	0.015782	6.0
106	-0.135916	19.510469	0.613479	0.040438	4.6
107	-0.138726	20.500176	0.598848	0.044574	4.2
108	-0.139478	19.521493	0.613312	0.053237	4.2
109	-0.132751	20.521493	0.598541	0.032564	5.2
110	-0.149569	19.542760	0.612990	0.044720	5.4
111	-0.120834	18.569548	0.628066	0.025595	4.3
112	-0.141997	19.564356	0.612664	0.033636	4.3
113	-0.147862	18.609479	0.627433	0.044777	5.8
114	-0.140009	19.609462	0.611983	0.057669	5.0
115	-0.132906	18.631114	0.627091	0.051152	4.5
116	-0.133704	19.631114	0.611657	0.033267	4.4
117	-0.126230	19.923213	0.607291	0.055777	5.9
118	-0.134012	20.923213	0.592805	0.021028	4.6
119	-0.140827	21.829356	0.580263	0.031703	4.4
120	-0.144303	20.860980	0.593687	0.021548	5.1
121	-0.126388	21.792727	0.580760	0.046214	5.8
122	-0.132955	22.792726	0.567498	0.041830	4.3
123	-0.146220	23.792464	0.554832	0.047647	4.3
124	-0.127869	24.389922	0.547529	0.043481	4.4
125	-0.140485	25.389922	0.535726	0.038386	5.9
126	-0.150169	26.389922	0.524422	0.038363	4.9
127	-0.132257	25.411733	0.535475	0.036988	4.4
128	-0.142081	24.433000	0.547010	0.032615	4.4
129	-0.147345	25.020560	0.540026	0.047865	5.7
130	-0.132998	26.020560	0.528541	0.017543	5.2
131	-0.127523	25.211171	0.537799	0.046815	4.4
132	-0.145659	24.232515	0.549435	0.064911	5.0
133	-0.126233	23.262396	0.561477	0.032858	5.5
134	-0.140544	22.559703	0.570534	0.041632	4.4
135	-0.125279	23.417290	0.559519	0.031039	4.2
136	-0.130388	22.438594	0.572125	0.045216	4.3
137	-0.128744	23.438594	0.559250	0.014513	5.3
138	-0.136160	24.436570	0.546967	0.037523	5.9
139	-0.145861	25.411721	0.535475	0.043490	4.2
140	-0.135356	24.440012	0.546926	0.047439	5.0
141	-0.122188	23.463294	0.558940	0.048332	5.7
142	-0.132309	24.463294	0.546645	0.055606	4.2
143	-0.125670	25.463294	0.534880	0.019329	4.2
144	-0.134498	25.198636	0.537945	0.029267	4.2
145	-0.134707	24.220212	0.549584	0.057749	5.5
146	-0.127785	23.292203	0.561099	0.033656	5.2
147	-0.119796	24.292203	0.548710	0.025164	4.3
148	-0.146280	23.363928	0.560192	0.025802	5.4
149	-0.140945	23.321603	0.560727	0.038873	5.5
150	-0.131163	22.342870	0.573389	0.053404	4.4
151	-0.143371	23.342082	0.560468	0.055481	4.4
152	-0.118417	22.363371	0.573117	0.054513	5.0
153	-0.128296	21.652406	0.582671	0.039336	5.5
154	-0.124029	20.675480	0.596329	0.038409	4.3
155	-0.112037	21.675461	0.582356	0.053248	4.2
156	-0.130905	22.669989	0.569093	0.034563	4.2
157	-0.148578	22.680135	0.568961	0.033907	5.7
158	-0.122064	22.085479	0.576814	0.033337	4.8
159	-0.156705	21.687249	0.582195	0.059952	4.4
160	-0.147842	22.687237	0.568869	0.034948	4.6
161	-0.133201	21.708668	0.581903	0.026716	6.3
162	-0.119712	20.752278	0.595232	0.056180	4.4
163	-0.146044	19.773545	0.609520	0.026983	4.1
164	-0.142070	20.773544	0.594929	0.045046	4.2
165	-0.124840	19.794814	0.609203	0.033067	5.2
166	-0.123310	19.004192	0.621243	0.028726	5.2
167	-0.151856	18.025462	0.636823	0.056635	4.2
168	-0.132225	19.025247	0.620916	0.043314	4.9
169	-0.148439	18.046514	0.636479	0.038125	5.8
170	-0.136357	18.781019	0.624728	0.018843	4.2
171	-0.137699	17.830617	0.640018	0.030183	4.3
172	-0.123916	18.822384	0.624079	0.048500	4.2
173	-0.139196	19.718802	0.610340	0.048584	6.1
174	-0.145909	18.773326	0.624849	0.023209	4.6
175	-0.131769	17.801818	0.640493	0.047622	4.6
176	-0.131567	16.894976	0.655821	0.039898	4.7
177	-0.142820	17.820143	0.640191	0.033273	5.7
178	-0.137185	18.820143	0.624114	0.037208	4.4
179	-0.124055	17.841423	0.639840	0.039982	4.3
180	-0.128753	18.448362	0.629996	0.028479	4.1
181	-0.138212	19.448358	0.614421	0.048190	6.0
182	-0.125487	20.442548	0.599681	0.026049	4.6
183	-0.140664	21.146803	0.589660	0.072214	4.4
184	-0.119115	22.146803	0.575994	0.031518	4.3
185	-0.150000	23.145313	0.562966	0.029568	5.9
186	-0.142791	22.635507	0.569543	0.047990	4.9
187	-0.148291	23.635507	0.556783	0.018564	4.3
188	-0.135084	22.656837	0.569265	0.023862	5.3
189	-0.121918	23.514754	0.558294	0.050298	5.2
190	-0.147050	24.510731	0.546076	0.029972	4.4
191	-0.131091	25.510731	0.534335	0.050691	4.2
192	-0.132252	24.532000	0.545821	0.048936	4.4
193	-0.133102	23.553275	0.557811	0.032917	5.7
194	-0.149121	22.575999	0.570321	0.044324	4.5
195	-0.124723	21.597645	0.583420	0.044455	4.2
196	-0.140187	20.618911	0.597140	0.030419	4.6
197	-0.132599	21.618731	0.583131	0.034704	5.9
198	-0.123790	22.618527	0.569765	0.042251	4.4
199	-0.122966	21.639833	0.582842	0.040820	4.3
200	-0.128965	22.639833	0.569487	0.022985	4.1
201	-0.152343	22.059557	0.577161	0.031303	5.8
202	-0.122719	23.059516	0.564062	0.019637	4.5
203	-0.121783	22.151168	0.575936	0.039761	4.3
204	-0.132355	23.147204	0.562942	0.042200	4.3
205	-0.149009	22.168470	0.575705	0.010038	6.1
206	-0.115941	23.149201	0.562916	0.035684	4.8
207	-0.144003	23.402642	0.559703	0.039042	4.4
208	-0.138030	22.423912	0.572318	0.045951	5.2
209	-0.146002	23.423912	0.559435	0.049130	5.7
210	-0.122697	24.414124	0.547237	0.055611	4.2
211	-0.132696	23.950240	0.552885	0.057635	4.4
212	-0.138860	24.950240	0.540853	0.020904	5.0
213	-0.136169	23.971749	0.552620	0.027449	5.4
214	-0.130612	24.616314	0.544812	0.041560	4.3
215	-0.144471	25.616126	0.533127	0.043158	4.4
216	-0.143518	24.836574	0.542194	0.041492	4.7
217	-0.134236	23.857840	0.554024	0.027024	5.8
218	-0.130538	22.881082	0.566356	0.038108	4.6
219	-0.156221	21.902407	0.579275	0.030319	4.4
220	-0.145655	22.862540	0.566595	0.041995	5.2
221	-0.142380	21.885124	0.579509	0.027281	5.8
222	-0.139498	22.858127	0.566652	0.037561	4.4
223	-0.131264	21.937277	0.578805	0.040417	4.2
224	-0.128570	20.974209	0.592085	0.035511	4.2
225	-0.132427	21.919840	0.579040	0.034913	5.7
226	-0.135246	20.941108	0.592552	0.040565	5.0
227	-0.144870	21.941107	0.578753	0.031300	4.2
228	-0.122361	22.934378	0.565669	0.021247	4.4
229	-0.122894	22.301659	0.573934	0.024232	5.5
230	-0.134353	23.300133	0.560998	0.033970	4.9
231	-0.128580	24.298667	0.548632	0.077746	4.4
232	-0.134909	23.319934	0.560748	0.047054	4.9
233	-0.140499	22.341201	0.573411	0.020361	5.5
234	-0.153649	23.328951	0.560634	0.036278	4.6
235	-0.132000	23.089071	0.563684	0.027213	4.4
236	-0.146178	24.088602	0.551188	0.057510	4.9
237	-0.146652	25.088602	0.539229	0.027438	6.0
238	-0.134816	26.085935	0.527807	0.026131	4.4
239	-0.153119	27.023753	0.517500	0.046419	4.3
240	-0.123869	26.063662	0.528057	0.022633	4.2
241	-0.133449	26.572139	0.522413	0.030911	5.6
242	-0.126334	27.529597	0.512106	0.033657	4.5
243	-0.151138	26.553279	0.522620	0.038540	4.2
244	-0.133130	27.534699	0.512052	0.049139	4.2
245	-0.133850	27.541117	0.511985	0.052403	5.3
246	-0.139948	28.541111	0.501650	0.042498	5.4
247	-0.126653	27.562968	0.511754	0.031578	4.5
248	-0.126771	28.179913	0.505334	0.026212	5.5
249	-0.147580	29.179364	0.495269	0.040808	5.6
