1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
168	-0.283697	18.759716	2.946294	0.009399	6.0
169	-0.240415	17.807420	3.018593	0.004911	4.4
170	-0.252352	16.848960	3.095033	0.007315	4.1
171	-0.268829	16.589521	3.116395	0.008759	4.1
172	-0.264849	16.725206	3.105186	0.010792	5.5
173	-0.292256	17.027191	3.080527	0.009625	5.1
174	-0.294811	17.772048	3.021347	0.008379	4.2
175	-0.265764	17.250758	3.062522	0.008511	4.3
176	-0.287727	18.246586	2.984815	0.003519	5.6
177	-0.289812	17.376144	3.052516	0.009120	4.5
178	-0.285638	17.922981	3.009631	0.007521	4.2
179	-0.248959	17.100733	3.074581	0.008950	4.0
180	-0.262572	17.818445	3.017735	0.013025	5.3
181	-0.269071	18.814162	2.942264	0.006549	4.5
182	-0.272784	18.458759	2.968765	0.014669	4.2
183	-0.271536	17.499810	3.042711	0.013251	3.9
184	-0.276762	18.055709	2.999403	0.009903	4.7
185	-0.279101	18.949851	2.932271	0.013009	5.8
186	-0.255067	19.949771	2.860670	0.010454	4.1
187	-0.270700	19.786028	2.872155	0.006535	4.1
188	-0.295159	20.436480	2.827069	0.006608	4.9
189	-0.277034	21.429395	2.760911	0.004876	5.6
190	-0.294724	20.652523	2.812406	0.011993	4.1
191	-0.260785	21.640060	2.747271	0.009372	4.2
192	-0.276251	22.633383	2.684729	0.008275	4.1
193	-0.273316	22.633328	2.684732	0.009792	5.8
194	-0.276792	23.624854	2.625080	0.011559	4.8
195	-0.261073	24.014909	2.602333	0.005847	4.0
196	-0.284272	24.805127	2.557438	0.008041	4.5
197	-0.279878	24.036437	2.601089	0.011476	5.6
198	-0.273619	23.076774	2.657722	0.005565	4.1
199	-0.286393	22.427868	2.697434	0.009407	4.2
200	-0.277699	23.402456	2.638228	0.009693	4.1
201	-0.277893	24.402225	2.580133	0.008815	5.7
202	-0.259367	25.392617	2.525053	0.007719	4.5
203	-0.270373	25.006018	2.546271	0.015243	4.1
204	-0.274650	26.006008	2.492103	0.004590	3.9
205	-0.276252	27.005589	2.440212	0.009886	5.5
206	-0.268428	26.813535	2.450013	0.007091	4.7
207	-0.264464	27.721941	2.404333	0.010093	4.0
208	-0.267108	28.718527	2.356140	0.005423	4.1
209	-0.285754	27.783507	2.401299	0.016966	4.9
210	-0.272831	28.334684	2.374471	0.018709	5.7
211	-0.284474	29.334684	2.327298	0.015168	4.2
212	-0.272911	28.373744	2.372593	0.014948	4.2
213	-0.294328	29.314807	2.328217	0.008909	4.6
214	-0.260134	30.309535	2.283080	0.012898	5.6
215	-0.275933	29.348628	2.326653	0.012680	4.9
216	-0.266184	28.387688	2.371923	0.010454	4.4
217	-0.313919	29.387254	2.324870	0.012118	4.4
218	-0.272234	28.426329	2.370069	0.009872	5.6
219	-0.286939	27.465410	2.417060	0.009710	4.7
220	-0.287549	28.463847	2.368271	0.010481	4.3
221	-0.257162	27.761453	2.402385	0.013759	5.0
222	-0.269242	28.750949	2.354604	0.006573	5.1
223	-0.278158	28.171308	2.382361	0.008324	4.4
224	-0.283056	28.179259	2.381976	0.009806	4.2
225	-0.289111	27.219160	2.429403	0.011997	4.5
226	-0.273462	26.258220	2.478803	0.011038	5.6
227	-0.276084	25.297396	2.530246	0.009492	4.4
228	-0.278264	24.336465	2.583876	0.010104	4.0
229	-0.247740	25.336458	2.528113	0.004715	3.9
230	-0.267322	25.196708	2.535761	0.005240	5.1
231	-0.294590	24.760299	2.559944	0.012328	4.6
232	-0.264905	25.756036	2.505426	0.007524	4.2
233	-0.284238	24.795156	2.557995	0.007019	4.1
234	-0.287635	24.462276	2.576725	0.012111	5.7
235	-0.283053	25.449172	2.521978	0.015755	4.5
236	-0.269029	26.393628	2.471720	0.009405	4.1
237	-0.258007	27.393623	2.420645	0.011502	4.3
238	-0.288996	26.555646	2.463299	0.011993	5.7
239	-0.277034	25.594833	2.514094	0.012615	4.7
240	-0.302774	26.594824	2.461272	0.007380	4.1
241	-0.268135	27.593611	2.410683	0.010409	4.2
242	-0.258598	26.636198	2.459134	0.009527	5.0
243	-0.268747	25.688002	2.509077	0.007887	5.5
244	-0.265670	26.673268	2.457222	0.008760	4.2
245	-0.288257	27.664648	2.407164	0.018475	3.9
246	-0.261506	26.709673	2.455347	0.011110	4.2
247	-0.267107	25.755438	2.505458	0.011348	5.2
248	-0.274865	24.794576	2.558028	0.012760	4.7
249	-0.288810	24.818821	2.556674	0.008635	4.3
