1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.245683	0.000000	2061.664636	0.001204	486.6
1	-0.271120	0.000000	2061.664636	0.002201	7.3
2	-0.276681	0.000000	2061.664636	0.001663	11.4
3	-0.275355	0.000000	2061.664636	0.002371	8.1
4	-0.294028	0.000000	2061.664636	0.002363	8.6
5	-0.315999	0.000000	2061.664636	0.001856	8.6
6	-0.290777	0.000000	2061.664636	0.002093	9.5
7	-0.287849	0.000000	2061.664636	0.001665	8.8
8	-0.301201	0.000000	2061.664636	0.001286	9.2
9	-0.286118	0.000000	2061.664636	0.001240	7.5
10	-0.279082	0.000000	2061.664636	0.002171	6.9
11	-0.287102	0.000000	2061.664636	0.001677	9.1
12	-0.280359	0.000000	2061.664636	0.001383	10.1
13	-0.297226	0.000000	2061.664636	0.001771	8.9
14	-0.297463	0.000000	2061.664636	0.001477	7.1
15	-0.317380	0.000000	2061.664636	0.001513	8.2
16	-0.318354	0.000000	2061.664636	0.001498	7.9
17	-0.303868	0.000000	2061.664636	0.001941	11.5
18	-0.316008	0.000000	2061.664636	0.001596	17.2
19	-0.315867	0.000000	2061.664636	0.001511	9.9
20	-0.314005	0.000000	2061.664636	0.002000	39.9
21	-0.320644	0.000000	2061.664636	0.001884	11.7
22	-0.321022	0.000000	2061.664636	0.001664	16.6
23	-0.319936	0.000000	2061.664636	0.001139	9.4
24	-0.303546	0.000000	2061.664636	0.001461	9.4
25	-0.340104	0.000000	2061.664636	0.001348	10.1
26	-0.351355	0.979020	1969.831115	0.001840	12.1
27	-0.339545	0.500813	2013.642826	0.001396	8.2
28	-0.342367	0.022606	2059.447732	0.001401	12.2
29	-0.358687	0.000000	2061.664636	0.001564	12.2
30	-0.351749	0.000000	2061.664636	0.001774	9.2
31	-0.336996	0.000000	2061.664636	0.001578	10.0
32	-0.352767	0.000000	2061.664636	0.002802	12.8
33	-0.333843	0.000000	2061.664636	0.002072	11.3
34	-0.349244	0.000000	2061.664636	0.002186	11.9
35	-0.380197	0.000000	2061.664636	0.001638	8.8
36	-0.365197	0.000000	2061.664636	0.001924	29.4
37	-0.358248	0.000000	2061.664636	0.001488	15.4
38	-0.386406	0.000000	2061.664636	0.001816	13.2
39	-0.384942	0.000000	2061.664636	0.001378	13.4
40	-0.386425	0.000000	2061.664636	0.001552	9.7
41	-0.385767	0.000000	2061.664636	0.002330	14.5
42	-0.397887	0.000000	2061.664636	0.001640	17.1
43	-0.411813	0.000000	2061.664636	0.001785	17.9
44	-0.416771	0.000000	2061.664636	0.002291	9.1
45	-0.436069	0.000000	2061.664636	0.001736	11.0
46	-0.433462	0.000000	2061.664636	0.002264	8.7
47	-0.433583	0.000000	2061.664636	0.001906	15.8
48	-0.435601	0.000000	2061.664636	0.001718	12.5
49	-0.435264	0.000000	2061.664636	0.001764	7.5
50	-0.428571	0.000000	2061.664636	0.001824	12.2
51	-0.462726	0.000000	2061.664636	0.001644	10.8
52	-0.429357	0.000000	2061.664636	0.001636	9.7
53	-0.429055	0.000000	2061.664636	0.001411	10.6
54	-0.487360	0.000000	2061.664636	0.002190	12.2
55	-0.468052	0.000000	2061.664636	0.001470	8.6
56	-0.443909	0.000000	2061.664636	0.001605	11.1
57	-0.442700	0.000000	2061.664636	0.001540	7.7
58	-0.440210	0.000000	2061.664636	0.001925	8.3
59	-0.477375	0.000000	2061.664636	0.001456	6.3
60	-0.472532	0.000000	2061.664636	0.001620	10.3
61	-0.444252	0.000000	2061.664636	0.001701	10.8
62	-0.481049	0.000000	2061.664636	0.001722	10.9
63	-0.447073	0.000000	2061.664636	0.001500	7.5
64	-0.519500	0.000000	2061.664636	0.001355	6.4
65	-0.451067	0.000000	2061.664636	0.001677	14.7
66	-0.443162	0.000000	2061.664636	0.001769	11.9
67	-0.479342	0.000000	2061.664636	0.001714	7.3
68	-0.466195	0.000000	2061.664636	0.002074	7.3
69	-0.496330	0.000000	2061.664636	0.001518	7.5
70	-0.463413	0.000000	2061.664636	0.001561	6.8
71	-0.466289	0.000000	2061.664636	0.001494	7.9
72	-0.484650	0.000000	2061.664636	0.001805	7.4
73	-0.469206	0.000000	2061.664636	0.001512	6.5
74	-0.456130	0.000000	2061.664636	0.001759	8.6
75	-0.464776	0.000000	2061.664636	0.001881	7.6
76	-0.492182	0.000000	2061.664636	0.001767	8.2
77	-0.468500	0.000000	2061.664636	0.001799	6.5
78	-0.509222	0.000000	2061.664636	0.001816	6.5
79	-0.515615	0.000000	2061.664636	0.002245	9.1
80	-0.530178	0.000000	2061.664636	0.001627	6.9
81	-0.532771	0.000000	2061.664636	0.001683	6.6
82	-0.504130	0.000000	2061.664636	0.001341	8.2
83	-0.527100	0.000000	2061.664636	0.001389	6.6
84	-0.535691	0.000000	2061.664636	0.001498	7.9
85	-0.548168	0.000000	2061.664636	0.001905	6.9
86	-0.512502	0.000000	2061.664636	0.001731	7.2
87	-0.536803	0.000000	2061.664636	0.001853	9.0
88	-0.545323	0.000000	2061.664636	0.001813	6.2
89	-0.534854	0.000000	2061.664636	0.001454	6.2
90	-0.521275	0.000000	2061.664636	0.001839	8.4
91	-0.549834	1.000000	1967.952607	0.002287	6.1
92	-0.582294	0.521793	2011.679869	0.001491	14.8
93	-0.541769	0.043594	2057.393658	0.002135	6.3
94	-0.545089	0.000000	2061.664636	0.001324	6.7
95	-0.547966	0.000000	2061.664636	0.001605	7.6
96	-0.568227	0.000000	2061.664636	0.001442	13.2
97	-0.536419	0.000000	2061.664636	0.001607	6.3
98	-0.549878	0.000000	2061.664636	0.001517	6.6
99	-0.575518	0.000000	2061.664636	0.001822	7.6
100	-0.555133	0.000000	2061.664636	0.001986	6.7
101	-0.553860	0.000000	2061.664636	0.001656	6.0
102	-0.608946	0.000000	2061.664636	0.001735	8.2
103	-0.573715	0.000000	2061.664636	0.002030	6.2
104	-0.547063	0.000000	2061.664636	0.001583	6.2
105	-0.568366	0.000000	2061.664636	0.001815	8.5
106	-0.615441	0.000000	2061.664636	0.001716	6.3
107	-0.555835	0.000000	2061.664636	0.002597	8.0
108	-0.581737	0.000000	2061.664636	0.002230	6.4
109	-0.588785	1.000000	1967.952607	0.001689	6.6
110	-0.600532	1.291647	1942.205378	0.002026	7.7
111	-0.631636	0.813440	1984.783557	0.001979	6.9
112	-0.599455	0.335303	2029.263721	0.001766	6.0
113	-0.598974	1.315489	1940.130347	0.001780	7.3
114	-0.622668	2.314547	1856.993258	0.001340	6.6
115	-0.604104	1.836340	1895.879853	0.001726	6.1
116	-0.614577	1.358133	1936.429901	0.001926	8.1
117	-0.598231	0.879926	1978.752471	0.001454	6.3
118	-0.607249	0.401722	2022.966023	0.002409	6.2
119	-0.607565	1.276910	1943.490276	0.001983	12.6
120	-0.586194	0.798704	1986.125295	0.001358	6.3
121	-0.595608	0.320536	2030.669255	0.002002	7.9
122	-0.638640	0.000000	2061.664636	0.001691	6.0
123	-0.617173	1.000000	1967.952639	0.001900	7.1
124	-0.609176	0.521792	2011.679903	0.001532	16.6
125	-0.616855	0.049223	2056.843469	0.001793	7.6
126	-0.653918	0.781567	1987.687896	0.002025	6.5
127	-0.611344	1.781555	1900.439117	0.001668	6.3
128	-0.637257	1.303347	1941.186527	0.001618	7.3
129	-0.615092	2.303344	1857.886002	0.001770	7.2
130	-0.618077	2.056604	1877.768147	0.001784	6.0
131	-0.643113	1.578397	1917.539005	0.001416	8.3
132	-0.635375	1.341748	1937.850024	0.002352	6.2
133	-0.600896	0.863541	1980.235372	0.001802	6.4
134	-0.623402	1.863541	1893.624319	0.002400	7.9
135	-0.622047	2.843327	1815.810258	0.001468	6.2
136	-0.636141	2.365120	1852.973859	0.002041	6.5
137	-0.631371	1.886913	1891.690545	0.002053	7.6
138	-0.657977	1.408706	1932.059677	0.001841	7.3
139	-0.598352	0.930499	1974.189353	0.001284	9.8
140	-0.609539	0.527847	2011.114115	0.001178	6.6
141	-0.625039	0.049652	2056.801559	0.001774	6.0
142	-0.614560	0.000000	2061.664636	0.001639	8.3
143	-0.644212	0.000000	2061.664636	0.001802	9.9
144	-0.633921	1.000000	1967.952607	0.002262	10.6
145	-0.628603	2.000000	1882.389450	0.001760	7.0
146	-0.635102	3.000000	1803.956556	0.001728	7.6
147	-0.642644	4.000000	1731.798294	0.001990	6.4
148	-0.615256	3.521793	1765.570637	0.001275	6.5
149	-0.608918	3.142486	1793.309792	0.002460	10.9
150	-0.647556	2.664280	1829.548882	0.001324	8.9
151	-0.631986	2.186073	1867.282888	0.001729	9.5
152	-0.621986	3.176548	1790.783291	0.001586	6.4
153	-0.616018	2.698340	1826.919384	0.001726	6.2
154	-0.633681	2.220170	1864.540923	0.001852	8.7
155	-0.646052	3.220140	1787.560169	0.001618	7.2
156	-0.630504	2.741933	1823.564993	0.001794	6.1
157	-0.624801	2.263726	1861.050042	0.001325	8.5
158	-0.594359	3.263714	1784.349956	0.001861	6.0
159	-0.629746	2.888847	1812.350265	0.001862	6.5
160	-0.634395	2.410639	1849.370993	0.001348	7.5
161	-0.631252	3.390223	1775.094783	0.001644	6.1
162	-0.632031	4.390093	1705.190983	0.001885	6.4
163	-0.657491	3.911886	1737.923735	0.001736	7.8
164	-0.631236	3.433905	1771.921359	0.001845	6.2
165	-0.603585	3.062948	1799.237487	0.001330	7.9
166	-0.657937	2.584741	1835.719046	0.001546	6.3
167	-0.615819	2.106541	1873.710000	0.001362	6.0
168	-0.664733	2.929583	1809.264993	0.001782	7.4
169	-0.615668	2.451376	1846.158498	0.001596	6.6
170	-0.650864	2.071229	1876.577817	0.001231	6.2
171	-0.644399	1.593049	1916.295453	0.002098	8.2
172	-0.666776	1.429764	1930.245750	0.001380	6.0
173	-0.651055	2.429764	1847.861407	0.001773	6.2
174	-0.649347	1.951557	1886.362524	0.002007	8.0
175	-0.618929	1.473350	1926.502161	0.002151	5.9
176	-0.644295	2.473350	1844.430273	0.002008	6.4
177	-0.651497	3.473350	1769.065426	0.002216	7.8
178	-0.625759	3.075685	1798.285557	0.001374	6.2
179	-0.612699	2.597478	1834.728140	0.001532	6.2
180	-0.680031	2.119271	1872.678306	0.002324	8.4
181	-0.600445	3.119271	1795.035898	0.001660	5.9
182	-0.648256	4.119271	1723.575388	0.001924	6.0
183	-0.674858	5.119271	1657.586740	0.001690	8.1
184	-0.639198	4.641071	1688.500375	0.001747	6.0
185	-0.660410	4.162863	1720.589450	0.001438	7.5
186	-0.649495	3.684664	1753.921275	0.002247	6.6
187	-0.630959	3.206457	1788.570615	0.002178	5.9
188	-0.656496	4.206457	1717.613771	0.002012	7.5
189	-0.689737	5.206457	1652.072146	0.002140	6.3
190	-0.672292	4.728250	1682.778968	0.001524	6.1
191	-0.649223	5.728250	1619.820151	0.001494	6.7
192	-0.694585	6.728250	1561.402466	0.001508	7.3
193	-0.678127	6.250042	1588.803300	0.002048	6.1
194	-0.644611	5.771835	1617.183018	0.001836	8.0
195	-0.642048	5.293628	1646.595031	0.001845	7.6
196	-0.635021	6.293627	1586.266205	0.001928	6.1
197	-0.659335	5.815419	1614.554552	0.001779	7.7
198	-0.684921	6.815419	1556.509290	0.002096	6.6
199	-0.667692	6.352320	1582.862336	0.001756	6.1
200	-0.665415	7.016821	1545.320129	0.001694	8.9
201	-0.688151	6.538614	1572.154566	0.001345	6.2
202	-0.653035	7.538614	1517.065886	0.001619	6.1
203	-0.697361	7.060407	1542.919814	0.001692	8.0
204	-0.647129	6.801757	1557.274134	0.001784	6.1
205	-0.678067	6.323550	1584.529000	0.002149	7.4
206	-0.655254	7.323550	1528.585130	0.001770	6.6
207	-0.626999	8.323550	1476.456887	0.001804	6.1
208	-0.637469	7.845344	1500.933993	0.001808	7.6
209	-0.671510	7.672377	1509.988419	0.002526	7.5
210	-0.653900	7.194170	1535.599642	0.001247	8.6
211	-0.659258	8.194170	1483.000111	0.001980	8.8
212	-0.654445	7.716294	1507.679127	0.002218	9.6
213	-0.687130	8.716294	1456.943355	0.002078	8.3
214	-0.665807	8.238087	1480.772573	0.002236	5.9
215	-0.661259	9.238087	1431.802128	0.001568	6.2
216	-0.667094	8.759880	1454.809548	0.001672	7.8
217	-0.679308	8.282056	1478.549103	0.002338	6.0
218	-0.673923	9.282054	1429.723258	0.001469	7.3
219	-0.667283	8.803847	1452.663382	0.001889	7.7
220	-0.652184	9.803847	1405.504886	0.001710	8.5
221	-0.676050	9.325640	1427.668394	0.002387	6.4
222	-0.675386	8.847433	1450.542096	0.001685	7.6
223	-0.669411	8.369226	1474.160661	0.001830	5.9
224	-0.668893	7.891019	1498.561124	0.001566	7.6
225	-0.684616	8.891019	1448.426968	0.001726	6.4
226	-0.673623	9.891017	1401.538746	0.001613	5.8
227	-0.651209	10.891017	1357.590996	0.001514	7.5
228	-0.680858	10.515176	1373.781222	0.001942	6.5
229	-0.633821	11.515175	1331.530800	0.001765	6.2
230	-0.693772	11.036968	1351.406201	0.001764	7.8
231	-0.648026	10.577226	1371.081711	0.001669	6.1
232	-0.714674	10.241012	1385.837227	0.001677	6.4
233	-0.683874	11.241012	1342.853554	0.001667	7.7
234	-0.664990	10.762805	1363.070982	0.001730	6.3
235	-0.684184	11.762805	1321.466762	0.002091	6.0
236	-0.708844	11.284597	1341.040644	0.001459	7.9
237	-0.670393	10.806390	1361.203110	0.001348	6.4
238	-0.650270	11.806359	1319.712361	0.001889	5.9
239	-0.675503	11.328152	1339.233921	0.001924	7.7
240	-0.677653	12.328152	1299.050657	0.001697	5.9
241	-0.664621	11.856763	1317.687861	0.001407	6.0
242	-0.646786	12.856763	1278.768375	0.001652	8.1
243	-0.737300	12.378555	1297.089007	0.001701	6.0
244	-0.663305	11.900348	1315.942220	0.001452	6.2
245	-0.692958	11.422141	1335.351581	0.001852	7.9
246	-0.643125	11.055411	1350.628694	0.001593	6.2
247	-0.648290	10.577203	1371.082702	0.001562	7.8
248	-0.651939	10.942192	1355.415971	0.001848	6.4
249	-0.652306	10.463985	1376.016339	0.001924	6.3
250	-0.741424	9.985778	1397.252562	0.001577	7.4
251	-0.670608	10.985778	1353.569005	0.002064	6.7
252	-0.720198	11.985778	1312.534078	0.001603	5.9
253	-0.682166	11.507661	1331.838571	0.001630	7.6
254	-0.697388	11.212722	1344.032872	0.001748	6.7
255	-0.625980	10.735430	1364.246745	0.001617	6.0
256	-0.681250	11.735429	1322.571882	0.002139	7.5
257	-0.681352	12.735429	1283.367641	0.001630	6.4
258	-0.710842	12.257222	1301.821240	0.001493	6.2
259	-0.699870	11.783742	1320.622811	0.001703	7.6
260	-0.690027	11.342060	1338.657988	0.001842	6.2
261	-0.708755	12.342060	1298.508760	0.001985	6.3
262	-0.656235	11.863853	1317.403569	0.001804	8.0
263	-0.676609	12.863494	1278.514172	0.002387	6.4
264	-0.677689	12.385287	1296.827468	0.001238	5.9
265	-0.695806	13.385286	1259.112896	0.001935	7.7
266	-0.668133	12.907079	1276.870745	0.002182	6.6
