1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.573123	0.000000	1512.337213	0.003186	1707.1
1	-0.581595	0.000000	1512.337213	0.003522	7.8
2	-0.588916	0.000000	1512.337213	0.003890	6.1
3	-0.615385	0.000000	1512.337213	0.003587	8.7
4	-0.596895	0.000000	1512.337213	0.003413	6.6
5	-0.572478	0.000000	1512.337213	0.003532	8.7
6	-0.649807	0.999767	1443.609882	0.003232	9.0
7	-0.615107	0.257410	1494.024037	0.003229	6.6
8	-0.608839	0.000000	1512.337213	0.003563	8.0
9	-0.569869	0.921983	1448.732147	0.002934	7.8
10	-0.612484	0.179633	1499.510455	0.003477	6.1
11	-0.635075	0.000000	1512.337213	0.003581	9.4
12	-0.565874	1.000000	1443.594623	0.002932	7.8
13	-0.624007	0.257644	1494.007618	0.003237	8.1
14	-0.598650	0.000000	1512.337213	0.002778	7.0
15	-0.617571	0.000000	1512.337213	0.002793	6.9
16	-0.609548	0.000000	1512.337213	0.002963	7.8
17	-0.628173	0.000000	1512.337213	0.003106	6.9
18	-0.604455	0.000000	1512.337213	0.003096	8.4
19	-0.684788	0.000000	1512.337213	0.003313	8.8
20	-0.637176	0.997859	1443.735115	0.003252	6.3
21	-0.629681	0.255502	1494.158169	0.004059	7.9
22	-0.645452	1.255502	1427.021593	0.003581	7.2
23	-0.605987	0.513144	1476.264042	0.003277	6.4
24	-0.615971	1.513143	1410.690696	0.003241	8.2
25	-0.597881	0.770786	1458.793532	0.003123	7.8
26	-0.669991	0.772216	1458.697686	0.003290	7.2
27	-0.625376	0.029859	1510.189942	0.003311	8.0
28	-0.677451	0.000000	1512.337213	0.003137	6.6
29	-0.652433	0.000000	1512.337213	0.003072	8.1
30	-0.651863	0.931070	1448.131902	0.003145	7.1
31	-0.616269	0.188837	1498.859140	0.003176	7.4
32	-0.623808	1.174903	1432.208357	0.003516	8.8
33	-0.657932	1.001328	1443.507475	0.003729	6.8
34	-0.593439	0.258972	1493.914284	0.002994	8.0
35	-0.634235	0.000000	1512.337213	0.003168	7.1
36	-0.615597	0.000000	1512.337213	0.003365	6.4
37	-0.663666	0.000000	1512.337213	0.003787	8.7
38	-0.630371	0.999508	1443.626893	0.003592	7.2
39	-0.623745	0.257151	1494.042225	0.002915	7.8
40	-0.658040	0.000000	1512.337213	0.003782	7.7
41	-0.640592	1.000000	1443.594612	0.003526	6.6
42	-0.644994	1.982900	1381.857037	0.003003	8.4
43	-0.659152	1.240542	1427.981437	0.003270	6.9
44	-0.658511	0.498185	1477.291268	0.002987	8.2
45	-0.616468	1.498185	1411.628583	0.003026	8.7
46	-0.622101	2.498185	1351.554663	0.002919	6.5
47	-0.665028	3.119378	1316.745441	0.003258	7.7
48	-0.669279	2.377021	1358.559819	0.003390	8.1
49	-0.687928	2.431839	1355.381490	0.003434	6.7
50	-0.664281	3.431839	1299.905491	0.003322	9.6
51	-0.654249	2.689482	1340.640631	0.002820	6.5
52	-0.627337	3.689482	1286.340559	0.003732	7.1
