1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
335	-0.339619	16.271136	279.752656	0.011310	7.9
336	-0.321649	15.544761	285.313109	0.011873	9.5
337	-0.382173	14.565089	293.172313	0.011608	8.1
338	-0.337406	13.663865	300.794483	0.010848	9.9
339	-0.323504	12.684194	309.542794	0.010639	8.6
340	-0.361060	13.683871	300.620980	0.011062	7.9
341	-0.331037	14.677648	292.247389	0.011148	9.9
342	-0.362682	15.671556	284.326615	0.011011	8.2
343	-0.366614	14.692163	292.128541	0.011289	10.3
344	-0.387705	15.692157	284.166979	0.011414	8.0
345	-0.355506	16.692157	276.627826	0.011351	10.1
346	-0.350597	15.712747	284.007604	0.011693	7.8
347	-0.361837	16.644030	276.981486	0.011931	11.0
348	-0.350158	17.644025	269.814011	0.011713	8.0
349	-0.321910	18.452666	264.283773	0.011806	9.9
350	-0.349950	19.452598	257.751042	0.011624	8.4
351	-0.361540	20.452598	251.533072	0.012297	10.0
352	-0.394285	21.452598	245.608038	0.012121	8.1
353	-0.336385	22.452598	239.955719	0.011410	9.3
354	-0.361758	22.880651	237.614965	0.012279	8.9
355	-0.392483	22.133556	241.730577	0.011019	8.1
356	-0.336322	23.133556	236.253328	0.011821	9.4
357	-0.331941	23.796098	232.759097	0.011467	8.3
358	-0.396464	22.816430	237.963237	0.011277	9.8
359	-0.357382	23.816430	232.653505	0.011513	15.1
360	-0.348785	24.816337	227.576015	0.011096	8.3
361	-0.353874	25.816314	222.715087	0.010895	8.1
362	-0.337619	26.815760	218.059889	0.010721	9.5
363	-0.374887	27.815534	213.593880	0.011979	8.2
364	-0.356769	27.131008	216.631645	0.012106	9.5
365	-0.335748	26.760138	218.313848	0.011073	7.9
366	-0.331205	27.734751	213.947936	0.011092	10.0
367	-0.348075	26.755079	218.336973	0.011793	7.9
368	-0.356830	27.755079	213.858733	0.011661	10.4
369	-0.330502	28.753189	209.568465	0.011479	8.5
370	-0.356297	27.773516	213.777890	0.012754	10.2
371	-0.353733	26.793906	218.159599	0.010982	8.5
372	-0.339985	25.861068	222.502383	0.011145	10.0
373	-0.369811	24.902582	227.148431	0.010861	8.3
374	-0.317341	23.968547	231.866498	0.011731	8.3
375	-0.332331	22.988874	237.030375	0.011487	9.4
376	-0.347963	23.058747	236.654470	0.010678	7.9
377	-0.327961	22.079074	242.036292	0.011129	10.3
378	-0.392088	21.099402	247.668588	0.011726	8.4
379	-0.357130	20.119730	253.569259	0.011106	10.2
380	-0.310430	19.140057	259.757960	0.010542	8.2
381	-0.381846	18.179004	266.129770	0.012264	9.7
382	-0.388667	19.179004	259.506167	0.011770	8.2
383	-0.350056	18.199332	265.991763	0.011731	10.1
384	-0.347753	19.199330	259.374952	0.011708	8.5
385	-0.353928	18.224983	265.817815	0.010894	10.4
386	-0.324370	18.655175	262.934139	0.010722	7.9
387	-0.336644	17.675503	269.594410	0.011334	8.1
388	-0.381772	18.675503	262.799427	0.011638	10.1
