1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
172	-0.555987	3.308716	651.046296	0.005887	7.7
173	-0.568343	4.308311	625.332119	0.005994	8.1
174	-0.593049	5.228584	603.391298	0.005729	6.8
175	-0.564533	6.228582	581.231129	0.005938	9.2
176	-0.529754	5.274040	602.347380	0.005581	7.2
177	-0.580160	6.274040	580.262373	0.005882	6.8
178	-0.556843	7.274026	559.739863	0.005221	8.9
179	-0.545850	8.274026	540.619164	0.005871	7.6
180	-0.564342	9.274006	522.761991	0.006423	8.7
181	-0.551538	8.319464	539.781334	0.006058	7.0
182	-0.578764	9.319464	521.978205	0.005885	7.4
183	-0.559694	10.319464	505.311949	0.005804	8.7
184	-0.534328	9.373115	521.056194	0.005726	7.0
185	-0.548424	10.373115	504.447827	0.006438	9.2
186	-0.545742	9.418573	520.277512	0.005911	6.8
187	-0.540882	8.464031	537.132859	0.005192	8.6
188	-0.590587	9.464031	519.501153	0.005796	7.4
189	-0.585255	8.688556	533.070702	0.005895	7.1
190	-0.559830	7.734022	550.779129	0.006250	8.5
191	-0.568482	6.987904	565.462116	0.004951	7.2
192	-0.522946	7.697977	551.470905	0.005244	7.0
193	-0.572727	6.774376	569.809360	0.006386	9.0
194	-0.593200	6.237674	581.037114	0.005994	6.9
195	-0.560406	7.237674	560.460450	0.005959	8.8
196	-0.564627	6.283148	580.068669	0.005458	6.7
197	-0.545072	7.283148	559.559344	0.005835	7.9
198	-0.587073	8.283046	540.452642	0.005815	8.1
199	-0.584137	9.283045	522.605948	0.006519	7.1
200	-0.562748	10.283045	505.900224	0.005726	8.9
201	-0.571303	9.328503	521.822631	0.005745	7.3
202	-0.591212	10.328458	505.166887	0.005692	7.1
203	-0.543568	9.373916	521.042442	0.004918	8.7
204	-0.608517	8.419375	537.948194	0.005969	6.8
205	-0.545344	7.464835	555.987752	0.005632	8.9
206	-0.579831	8.464795	537.118944	0.005610	7.1
207	-0.576287	7.511116	555.085224	0.005366	8.9
208	-0.561018	8.511116	536.275880	0.005132	6.9
209	-0.613401	9.511116	518.699470	0.005847	6.8
210	-0.597340	8.556578	535.450999	0.006486	11.0
211	-0.564527	9.556578	517.927735	0.005938	7.4
212	-0.571268	8.602037	534.628732	0.005178	9.3
213	-0.577294	9.602037	517.158368	0.005264	7.1
214	-0.557789	10.601969	500.794728	0.005222	7.0
215	-0.579076	11.601961	485.433970	0.006178	9.1
216	-0.574855	10.787601	497.870199	0.005790	8.7
217	-0.535043	11.787601	482.685490	0.005602	8.8
218	-0.581502	11.724116	483.621913	0.005355	6.8
219	-0.545167	10.844611	496.978885	0.005361	8.7
220	-0.585965	9.919391	511.850296	0.005963	7.1
221	-0.541360	8.994587	527.631853	0.006235	6.8
222	-0.586653	8.040387	544.968621	0.005450	9.5
223	-0.545794	7.348475	558.269871	0.005425	7.1
224	-0.574436	8.348247	539.251952	0.005592	9.0
225	-0.570398	9.348247	521.483151	0.005535	7.0
226	-0.572318	8.396465	538.367443	0.005500	7.3
227	-0.544875	7.446120	556.353536	0.006087	8.6
228	-0.570616	6.494980	575.599598	0.005653	6.9
229	-0.580742	5.540439	596.301353	0.005821	8.4
230	-0.557953	6.540427	574.649745	0.005300	7.3
231	-0.564007	5.596295	595.049021	0.006066	7.1
232	-0.574124	4.641771	617.199946	0.006482	8.9
233	-0.601566	5.641771	594.033319	0.005825	6.8
234	-0.561078	5.365742	600.252375	0.005291	9.7
235	-0.526229	6.365742	578.317930	0.005575	7.5
236	-0.606515	7.365742	557.930030	0.005321	7.5
237	-0.583768	6.413618	577.307951	0.005937	8.4
238	-0.551674	5.459076	598.134997	0.004888	7.1
239	-0.533559	6.446774	576.610549	0.005791	8.7
240	-0.549426	5.492234	597.386365	0.005611	7.3
241	-0.566050	5.960544	587.009639	0.005576	6.8
242	-0.534987	5.072186	607.010830	0.005640	9.1
243	-0.574852	6.072185	584.588931	0.005569	7.1
244	-0.574165	5.128472	605.703209	0.006097	8.8
245	-0.590902	4.174164	628.664350	0.005416	7.2
246	-0.546581	3.219626	653.441108	0.005151	7.4
247	-0.577788	2.265088	680.251015	0.005984	8.5
248	-0.566218	1.310546	709.355092	0.005707	7.3
249	-0.572215	2.310546	678.924441	0.005195	9.3
250	-0.558280	3.310546	650.997285	0.005880	6.8
251	-0.511227	2.376369	677.012723	0.006325	7.1
252	-0.573513	3.376369	649.239402	0.005920	8.8
253	-0.596996	3.041484	658.282972	0.005506	7.2
254	-0.566883	2.110968	684.787401	0.005764	8.3
255	-0.573165	3.110964	656.386006	0.006273	7.4
256	-0.556399	4.110964	630.246588	0.005638	6.9
257	-0.578682	3.167569	654.848621	0.005332	9.0
258	-0.608633	4.167569	628.829080	0.006118	6.9
259	-0.587275	3.213028	653.619184	0.005710	7.8
260	-0.568165	2.258486	680.444088	0.005823	8.3
261	-0.572505	3.258486	652.394354	0.005769	7.1
262	-0.559274	2.304200	679.109330	0.005433	8.9
263	-0.566136	3.304200	651.167274	0.005840	7.3
264	-0.583551	2.594120	670.764555	0.005801	7.4
265	-0.529737	3.555385	644.506270	0.005543	8.7
266	-0.585537	4.555385	619.286291	0.005392	6.9
267	-0.556268	3.601296	643.303486	0.005933	8.9
268	-0.561098	2.646915	669.266973	0.005990	6.8
269	-0.551090	3.646915	642.112785	0.005815	7.2
270	-0.616145	2.692374	667.982853	0.005312	8.7
271	-0.598429	3.692374	640.930662	0.005909	6.8
272	-0.594321	2.751152	666.329754	0.005867	9.1
273	-0.550670	1.796611	694.230368	0.005861	6.8
274	-0.535235	0.842069	724.569606	0.004644	9.5
275	-0.582110	1.841958	692.852137	0.005791	6.9
276	-0.598693	0.887424	723.068151	0.005173	7.4
277	-0.584779	1.887123	691.484863	0.005966	8.7
278	-0.552859	2.887123	662.536846	0.005606	7.2
279	-0.575256	1.932758	690.108844	0.005586	8.5
280	-0.558584	2.548093	672.075620	0.006305	7.4
281	-0.527649	1.608020	700.021458	0.005492	6.8
282	-0.584888	2.607983	670.370674	0.005431	9.3
283	-0.600332	3.604197	643.227627	0.006007	6.8
284	-0.563052	2.960201	660.516128	0.006192	8.9
285	-0.566904	3.955164	634.181341	0.006009	7.2
286	-0.556575	4.955164	609.747630	0.006257	6.7
287	-0.532906	4.000622	633.028228	0.005748	9.4
288	-0.609523	3.046080	658.157136	0.006073	7.1
289	-0.556941	4.045084	631.904432	0.006005	9.2
290	-0.534035	5.045084	607.642487	0.005586	7.1
291	-0.550922	4.090544	630.759514	0.005281	7.2
292	-0.571971	5.002101	608.646961	0.005516	9.0
293	-0.586007	6.002090	586.106467	0.006433	7.0
294	-0.574802	5.047597	607.583849	0.005722	8.6
295	-0.548307	6.047597	585.120343	0.005862	7.3
296	-0.561401	7.047597	564.258651	0.005178	7.0
297	-0.563741	6.093056	584.138582	0.005514	9.1
298	-0.544875	6.564713	574.143454	0.005579	6.9
299	-0.568098	7.564702	554.043926	0.005766	8.4
300	-0.539776	6.610160	573.198395	0.005345	7.2
301	-0.551679	7.610124	553.164314	0.005868	7.1
302	-0.586070	8.597531	534.710127	0.005957	9.1
303	-0.574622	9.597507	517.234940	0.006004	7.0
304	-0.586437	10.597497	500.865606	0.005631	7.5
305	-0.569088	9.642956	516.467785	0.005658	8.5
306	-0.555885	8.688414	533.073251	0.005668	7.2
307	-0.539754	7.733873	550.781980	0.005269	8.9
308	-0.556603	8.720936	532.489941	0.005289	6.8
309	-0.592582	7.766394	550.159300	0.005917	8.3
310	-0.573381	8.766394	531.676736	0.006147	7.9
311	-0.584523	9.766384	514.395822	0.005730	6.9
312	-0.555546	10.746567	498.513735	0.005809	9.5
313	-0.564881	11.746566	483.290359	0.005358	6.8
314	-0.567135	11.332952	489.472763	0.005891	9.1
315	-0.576211	10.379188	504.350189	0.005294	7.6
316	-0.588110	11.379188	488.773820	0.005478	7.1
317	-0.573438	12.379188	474.130749	0.005768	8.7
318	-0.599989	13.379146	460.340094	0.005815	6.9
319	-0.575055	14.318269	448.099524	0.006163	7.7
320	-0.578091	13.391710	460.171928	0.005354	8.1
321	-0.589095	14.370028	447.443792	0.005900	7.2
322	-0.577906	13.415486	459.854010	0.005432	9.2
323	-0.604896	12.460951	472.972197	0.005742	7.1
324	-0.611706	11.531149	486.490641	0.005471	9.0
325	-0.616253	10.576608	501.196952	0.005820	7.3
326	-0.602678	9.622066	516.820108	0.005279	7.3
327	-0.584331	10.622066	500.476456	0.005788	8.9
328	-0.571188	11.622062	485.134856	0.005981	6.9
329	-0.586878	12.622062	470.705793	0.006432	7.9
330	-0.557724	13.622062	457.110248	0.004974	8.6
331	-0.545855	14.622062	444.278025	0.006126	7.6
332	-0.577115	15.622062	432.146594	0.005545	8.5
333	-0.554784	16.622062	420.660073	0.006146	6.8
334	-0.581604	17.621180	409.777732	0.005560	9.6
335	-0.544085	18.616651	399.480999	0.005490	7.0
336	-0.584526	19.465842	391.097745	0.005185	7.5
337	-0.585268	19.956195	386.415276	0.005291	8.7
338	-0.588031	19.001654	395.636130	0.006283	7.1
339	-0.565613	20.001654	385.986858	0.005544	8.6
340	-0.550050	21.001646	376.797123	0.005703	7.4
341	-0.560284	22.001646	368.034735	0.005417	6.9
342	-0.539846	21.849519	369.341355	0.006049	9.1
343	-0.554332	20.894978	377.756485	0.006133	7.4
344	-0.585733	19.940520	386.563222	0.005147	8.7
345	-0.595314	19.030197	395.354023	0.005778	7.4
346	-0.570805	18.478704	400.876876	0.005622	7.6
347	-0.556891	17.535575	410.688031	0.005534	9.2
348	-0.597272	16.581154	421.117970	0.005515	6.7
349	-0.570958	17.574190	410.276904	0.005820	9.0
350	-0.596447	16.619690	420.686602	0.005731	6.7
351	-0.556127	15.667626	431.609596	0.005124	7.3
352	-0.612136	16.667626	420.151226	0.006095	8.8
353	-0.581989	15.885500	429.060180	0.006239	7.1
354	-0.601510	16.876774	417.831239	0.005684	8.8
355	-0.615819	15.922235	428.633303	0.005443	7.2
356	-0.565524	14.967702	440.008631	0.005970	8.4
357	-0.605681	15.967702	428.106116	0.005855	7.6
358	-0.580969	15.013161	439.453219	0.006672	6.9
359	-0.579773	14.058619	451.418219	0.005706	14.6
360	-0.566975	13.104167	464.051782	0.005592	7.0
361	-0.584906	12.149634	477.413996	0.005475	8.4
362	-0.590766	13.142174	463.535193	0.005408	6.8
363	-0.587436	13.110633	463.963812	0.006651	9.2
364	-0.546188	12.164317	477.202635	0.005514	6.7
365	-0.584572	13.155746	463.351018	0.005878	7.1
366	-0.563513	12.877078	467.162476	0.005714	8.8
367	-0.575827	11.973718	479.961030	0.005591	7.1
368	-0.559328	11.019176	494.269416	0.005979	8.5
369	-0.596087	10.065848	509.437220	0.005821	7.3
370	-0.553771	11.065441	493.556276	0.005792	6.8
371	-0.577755	10.110899	508.699521	0.005541	9.4
372	-0.541909	9.156358	524.801410	0.005917	6.8
373	-0.573330	8.205154	541.894060	0.005456	8.6
374	-0.583000	7.250637	560.203281	0.006113	7.4
375	-0.590053	6.297423	579.765335	0.005845	7.1
376	-0.589940	6.453575	576.467703	0.005467	8.9
377	-0.564698	5.499034	597.233078	0.005771	7.1
378	-0.589066	4.544492	619.550366	0.006201	9.2
379	-0.617359	5.544458	596.211051	0.006011	7.2
380	-0.555101	4.589917	618.450598	0.005366	6.7
381	-0.609138	5.589915	595.191805	0.006432	9.2
382	-0.556602	4.635373	617.353968	0.005867	6.8
383	-0.626812	3.681787	641.205569	0.006883	9.9
384	-0.547009	4.604226	618.104967	0.005344	7.5
385	-0.590089	5.604154	594.873255	0.006575	8.0
386	-0.585081	4.654362	616.897022	0.006303	8.7
387	-0.557327	5.654362	593.752704	0.005476	7.3
388	-0.550495	6.599383	573.422220	0.005597	8.9
389	-0.587633	7.599370	553.372307	0.006370	7.1
390	-0.589086	8.599370	534.676899	0.005312	6.9
391	-0.549641	7.664826	552.108693	0.005994	9.5
392	-0.594077	8.664826	533.497133	0.005286	6.8
393	-0.558483	7.710285	551.234492	0.005406	9.1
394	-0.528885	8.697859	532.903721	0.005141	6.9
395	-0.589803	9.690190	515.672902	0.005980	8.7
396	-0.589157	8.735649	532.226474	0.006265	7.5
397	-0.573116	7.781364	549.873155	0.005445	6.9
398	-0.536632	8.781364	531.409489	0.005961	10.1
399	-0.568648	7.826822	549.006033	0.005480	8.8
400	-0.595539	6.872281	567.807833	0.005750	9.6
401	-0.626873	5.921827	587.853842	0.005963	7.4
402	-0.635824	6.921827	566.800283	0.005661	8.7
403	-0.588940	6.016495	585.793953	0.006027	7.4
404	-0.574939	5.116498	605.980921	0.005981	7.3
405	-0.596802	5.131741	605.627449	0.005157	8.8
406	-0.609625	6.131583	583.309113	0.005982	6.8
407	-0.608046	7.131583	562.574086	0.006110	7.5
408	-0.580765	6.177041	582.333424	0.005790	8.2
409	-0.554283	5.222599	603.529010	0.005739	7.0
410	-0.597302	6.222599	581.358865	0.005526	8.9
411	-0.566817	7.222599	560.759810	0.005546	7.1
412	-0.573887	6.269203	580.365309	0.005619	7.2
413	-0.542868	7.269203	559.835361	0.004988	8.9
414	-0.592624	6.401370	577.565995	0.005287	6.9
415	-0.595542	7.185761	561.492713	0.006090	8.9
416	-0.576172	6.231220	581.174833	0.006150	7.3
417	-0.560343	7.231220	560.588587	0.005686	6.6
418	-0.627837	6.280273	580.129813	0.005426	9.1
419	-0.542489	5.325731	601.164664	0.005241	7.1
420	-0.605406	4.390021	623.319660	0.006168	8.8
421	-0.556415	5.390021	599.700139	0.006209	6.8
422	-0.579799	4.435533	622.204356	0.006102	7.6
423	-0.586481	3.480991	646.464808	0.005894	8.3
424	-0.563146	4.480991	621.094335	0.005258	7.0
425	-0.618705	4.132928	629.695807	0.006755	8.7
426	-0.618717	5.132928	605.599931	0.005613	7.3
427	-0.644979	4.339681	624.557953	0.005854	7.6
428	-0.566456	4.338231	624.593706	0.005788	8.4
429	-0.579484	3.383690	649.044495	0.006711	6.8
430	-0.594737	2.429148	675.487622	0.005886	9.7
431	-0.617445	1.474956	704.165976	0.006157	6.9
432	-0.590001	2.474956	674.169500	0.005560	8.4
433	-0.552935	1.520422	702.744350	0.006359	7.4
434	-0.590472	0.565881	733.848977	0.006462	7.4
435	-0.590039	0.000000	753.623784	0.005469	9.3
436	-0.565033	0.737683	728.049039	0.006370	6.9
437	-0.563494	1.737683	696.029555	0.005781	9.0
438	-0.584897	2.220373	681.560957	0.005665	7.3
439	-0.597248	1.265831	710.779636	0.006440	7.1
440	-0.602022	2.265831	680.229271	0.005555	9.3
441	-0.587550	3.265831	652.196880	0.006144	7.3
442	-0.600533	4.265234	626.398294	0.006607	6.9
443	-0.575618	3.408303	648.389998	0.005770	8.9
444	-0.587859	2.453765	674.778642	0.006282	7.0
445	-0.598224	1.499223	703.406485	0.005497	9.7
446	-0.585962	2.499190	673.474260	0.006364	6.9
447	-0.613321	3.499176	645.984974	0.006350	8.9
448	-0.539471	4.487432	620.937380	0.005664	7.6
449	-0.560612	3.533072	645.092442	0.005541	7.6
450	-0.573384	2.587971	670.939420	0.004788	8.4
451	-0.583507	1.633429	699.235598	0.006031	7.7
452	-0.580580	1.545607	701.959330	0.005726	8.8
453	-0.572307	1.360298	707.776778	0.006012	7.3
454	-0.634602	0.415749	738.993498	0.005036	7.0
455	-0.603007	1.414335	706.070445	0.006218	8.7
456	-0.575225	2.414332	675.915065	0.005294	6.7
457	-0.572998	3.290069	651.546102	0.005097	9.1
458	-0.568908	2.335718	678.192097	0.006134	7.1
459	-0.599170	3.335718	650.323919	0.006090	7.0
460	-0.598045	2.579007	671.194488	0.005865	8.9
461	-0.646546	1.634394	699.205804	0.006409	7.1
462	-0.591324	2.634383	669.621852	0.006526	8.6
463	-0.575227	3.634383	642.439444	0.005478	7.5
464	-0.561397	4.634383	617.377814	0.006364	7.1
465	-0.598905	3.679842	641.256118	0.005759	9.5
466	-0.590641	2.743553	666.543021	0.005667	6.8
467	-0.600493	2.749194	666.384705	0.006446	8.5
468	-0.571582	1.794821	694.284885	0.006021	7.2
469	-0.601570	2.753322	666.268903	0.005390	7.0
470	-0.601463	3.660910	641.748403	0.005596	8.8
471	-0.589114	4.660910	616.739609	0.006026	6.9
472	-0.568980	5.660272	593.621079	0.005479	9.3
473	-0.572401	6.647663	572.420866	0.005743	7.0
474	-0.598586	7.634831	552.687016	0.006647	7.2
475	-0.598357	6.680290	571.746163	0.005526	8.9
476	-0.578191	5.725748	592.166747	0.005474	7.0
477	-0.628649	4.771218	614.099798	0.005734	8.4
478	-0.561468	5.332211	601.016723	0.005996	7.8
479	-0.589583	4.377673	623.622959	0.005999	6.8
480	-0.566087	3.423132	647.996324	0.005791	9.2
481	-0.567009	4.423132	622.507869	0.005578	6.9
482	-0.578153	5.423132	598.948669	0.005886	9.2
483	-0.544994	4.783959	613.796332	0.005477	7.2
484	-0.554502	3.829417	637.393104	0.005776	7.4
485	-0.544162	4.821838	612.895930	0.006180	8.7
486	-0.618015	5.821838	590.045299	0.005997	7.1
487	-0.578096	4.867326	611.818148	0.006502	7.5
488	-0.537452	3.933649	634.728575	0.005370	8.7
489	-0.579726	4.933649	610.253478	0.005846	6.9
490	-0.576487	5.930957	587.654562	0.006241	9.2
491	-0.613429	4.976415	609.248789	0.005930	6.9
492	-0.596652	5.898096	588.372486	0.005559	8.5
493	-0.618619	4.943554	610.020483	0.006361	7.5
494	-0.555314	3.989013	633.322320	0.005584	7.3
495	-0.602524	4.988260	608.971115	0.006248	8.8
496	-0.559078	5.988260	586.406818	0.005684	6.9
497	-0.616241	5.033718	607.907768	0.006084	12.3
498	-0.603167	6.033436	585.426859	0.005962	7.0
499	-0.608705	7.033436	564.543694	0.005891	7.7
