1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.166392	0.000000	0.884643	0.027863	1457.8
1	-0.159142	0.000000	0.884643	0.035425	3.2
2	-0.169153	0.000000	0.884643	0.038101	3.0
3	-0.150476	1.000000	0.844432	0.035236	4.0
4	-0.169585	0.016202	0.883961	0.020685	4.1
5	-0.153819	0.000000	0.884643	0.043087	3.0
6	-0.142660	0.000000	0.884643	0.028919	3.5
7	-0.161230	0.000000	0.884643	0.038476	3.4
8	-0.161489	0.999996	0.844432	0.041767	3.1
9	-0.158931	1.999996	0.807718	0.037125	4.2
10	-0.174999	2.999996	0.774063	0.028515	3.7
11	-0.159646	3.998534	0.743144	0.030580	3.0
12	-0.148192	3.014713	0.773588	0.058411	3.1
13	-0.168151	4.014713	0.742663	0.058133	3.2
14	-0.174253	5.014713	0.714115	0.018271	3.6
15	-0.157770	6.014655	0.687682	0.026524	4.2
16	-0.159236	5.566560	0.699281	0.029439	3.2
17	-0.167612	5.914051	0.690253	0.042532	3.2
18	-0.155381	5.128553	0.711004	0.040864	2.9
19	-0.194379	4.144726	0.738823	0.013350	2.9
20	-0.155073	3.287243	0.764908	0.044454	3.3
21	-0.148994	2.386594	0.794366	0.017517	4.1
22	-0.132582	1.887675	0.811682	0.036648	3.7
23	-0.171590	2.885282	0.777780	0.041130	3.3
24	-0.150822	1.901459	0.811193	0.019259	3.1
25	-0.170117	1.728652	0.817361	0.049664	3.0
26	-0.160490	0.744889	0.854339	0.051519	4.4
27	-0.172752	0.000000	0.884643	0.055690	3.6
28	-0.151641	0.999802	0.844440	0.017112	3.1
29	-0.162025	0.015984	0.883970	0.035673	3.8
30	-0.168685	0.000000	0.884643	0.020335	3.0
31	-0.178192	0.999664	0.844445	0.037736	2.9
32	-0.170517	0.026218	0.883540	0.065723	3.6
33	-0.156930	0.000000	0.884643	0.013883	4.3
34	-0.175453	0.852678	0.850125	0.040454	3.4
35	-0.148579	1.688574	0.818804	0.041025	3.2
36	-0.175452	0.704747	0.855919	0.040592	3.0
37	-0.155808	1.704747	0.818221	0.053300	4.2
38	-0.150544	0.735905	0.854692	0.068175	3.6
39	-0.172743	1.735905	0.817100	0.040318	3.1
40	-0.160625	2.735732	0.782681	0.046322	3.0
41	-0.135934	3.735732	0.751039	0.008874	3.1
42	-0.159207	2.762692	0.781793	0.029737	3.1
43	-0.133861	2.271326	0.798300	0.032608	9.3
44	-0.152587	1.686506	0.818879	0.037162	3.5
45	-0.143912	2.686504	0.784308	0.031003	3.1
46	-0.182706	3.311851	0.764134	0.037328	2.9
47	-0.163311	2.786661	0.781005	0.046477	4.0
48	-0.129310	1.802835	0.814701	0.037267	4.0
49	-0.156956	2.785152	0.781055	0.049850	3.2
50	-0.163262	3.750983	0.750576	0.036274	3.2
51	-0.172869	2.767156	0.781646	0.024074	3.2
52	-0.180383	3.763379	0.750201	0.036443	3.5
53	-0.146423	2.779577	0.781238	0.040514	4.2
54	-0.139860	1.796635	0.814923	0.023032	3.5
55	-0.185670	2.796514	0.780682	0.030849	3.1
56	-0.169321	1.814918	0.814270	0.050278	3.0
57	-0.165033	1.575969	0.822888	0.046963	3.0
58	-0.164201	0.592143	0.860383	0.045544	3.5
59	-0.168185	1.592143	0.822299	0.034433	4.2
60	-0.171950	0.699212	0.856137	0.032330	3.6
61	-0.163743	0.000000	0.884643	0.028549	3.2
62	-0.160957	0.000000	0.884643	0.026585	3.1
63	-0.172233	0.000000	0.884643	0.036783	3.1
64	-0.144460	0.000000	0.884643	0.043611	4.4
65	-0.147330	0.999997	0.844432	0.034053	3.8
66	-0.160671	0.016171	0.883962	0.057204	3.2
67	-0.144085	1.016171	0.843812	0.019693	3.2
68	-0.179176	0.032344	0.883283	0.040767	3.0
69	-0.164920	0.990516	0.844796	0.048922	3.5
70	-0.141145	1.990516	0.808051	0.029445	4.2
71	-0.153166	1.006853	0.844169	0.044441	3.3
72	-0.177183	0.570198	0.861258	0.064502	3.1
73	-0.136577	0.000000	0.884643	0.032441	2.9
74	-0.150783	1.000000	0.844432	0.022370	3.0
75	-0.167192	0.198742	0.876349	0.042849	4.0
76	-0.165531	1.194651	0.837026	0.043071	4.4
77	-0.161256	2.194651	0.800939	0.027949	3.0
78	-0.177573	1.260035	0.834568	0.050550	3.0
79	-0.161516	0.276213	0.873158	0.015405	3.1
80	-0.154775	1.265549	0.834361	0.028683	3.7
81	-0.155771	2.256947	0.798794	0.046878	4.2
82	-0.179744	1.273120	0.834077	0.041862	3.0
83	-0.149368	0.289292	0.872622	0.046302	3.0
84	-0.172437	0.000000	0.884643	0.052849	3.2
85	-0.150258	1.000000	0.844432	0.017602	3.0
86	-0.147016	1.996907	0.807826	0.039701	3.7
87	-0.181001	1.338543	0.831635	0.034340	4.1
88	-0.163249	1.063998	0.841983	0.046063	3.3
89	-0.144802	0.114951	0.879827	0.029252	3.1
90	-0.143235	0.000000	0.884643	0.035737	3.0
91	-0.163954	0.999823	0.844439	0.054618	3.1
92	-0.156479	0.071471	0.881642	0.056091	4.2
93	-0.157344	0.749486	0.854158	0.049264	3.7
94	-0.167748	0.000000	0.884643	0.058306	3.0
95	-0.163106	0.000000	0.884643	0.087699	3.0
96	-0.159996	1.000000	0.844432	0.035877	3.0
97	-0.154197	2.000000	0.807718	0.030615	3.4
98	-0.176442	1.329233	0.831981	0.019749	4.5
99	-0.157634	2.235429	0.799534	0.043914	3.3
100	-0.154847	2.012924	0.807264	0.047937	3.1
101	-0.152659	1.029233	0.843311	0.043219	3.1
