1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.339273	0.000000	8.795940	0.011261	1570.3
1	-0.304350	0.000000	8.795940	0.008939	3.3
2	-0.329852	0.000000	8.795940	0.012081	2.9
3	-0.323826	0.000000	8.795940	0.016045	2.8
4	-0.360177	0.000000	8.795940	0.007722	2.8
5	-0.344905	0.000000	8.795940	0.005049	3.0
6	-0.347770	0.000000	8.795940	0.009591	3.0
7	-0.298623	0.000000	8.795940	0.012224	3.7
8	-0.348605	0.000000	8.795940	0.008340	3.8
9	-0.335426	1.000000	8.396124	0.009036	3.0
10	-0.339218	0.927146	8.424021	0.008534	3.0
11	-0.357988	0.486084	8.596947	0.009716	2.9
12	-0.327734	1.486063	8.214632	0.012751	4.0
13	-0.349978	2.486063	7.864866	0.006663	3.7
14	-0.331211	3.481061	7.545209	0.010020	3.0
15	-0.327384	4.387655	7.275770	0.010576	2.9
16	-0.335816	3.444538	7.556483	0.013245	2.9
17	-0.373938	2.498187	7.860808	0.010118	2.8
18	-0.296574	1.551962	8.190628	0.019436	3.0
19	-0.362121	2.551962	7.842860	0.015000	4.0
20	-0.365305	3.551962	7.523420	0.009934	4.0
21	-0.335511	2.605947	7.824924	0.011415	2.9
22	-0.324679	2.370031	7.903915	0.010495	2.8
23	-0.322529	3.370022	7.579588	0.010860	3.3
24	-0.322269	2.423754	7.885787	0.004713	4.1
25	-0.329452	3.394081	7.572113	0.014054	3.6
26	-0.322725	2.448048	7.877617	0.009310	2.9
27	-0.349668	2.210548	7.958224	0.009179	2.9
28	-0.338860	1.264987	8.296198	0.007387	2.9
29	-0.324304	2.264971	7.939607	0.012495	2.8
30	-0.364826	3.264971	7.612403	0.017122	3.7
31	-0.343716	4.264959	7.311104	0.016110	4.2
32	-0.312375	5.264959	7.032744	0.010363	2.9
33	-0.344265	6.264959	6.774803	0.012834	2.9
34	-0.351955	5.319007	7.018302	0.010253	2.7
35	-0.346467	6.318827	6.761444	0.015465	5.3
36	-0.320036	5.372476	7.004073	0.009449	3.6
37	-0.348366	6.372241	6.748250	0.008551	2.9
38	-0.324235	5.426129	6.989852	0.006426	2.9
39	-0.318466	4.604932	7.214030	0.010911	3.0
40	-0.339421	3.668378	7.487916	0.012082	2.9
41	-0.345868	2.722080	7.786616	0.013010	3.8
42	-0.344744	1.775728	8.110157	0.008094	3.7
43	-0.329693	2.748227	7.778043	0.008930	3.0
44	-0.352691	1.802444	8.100655	0.012052	2.9
45	-0.346932	0.856093	8.451407	0.010486	2.9
46	-0.327700	0.000000	8.795940	0.006006	2.7
47	-0.336246	0.993671	8.398541	0.007259	2.9
