1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.542484	0.000000	565.253606	0.004554	91.0
1	-0.545866	0.000000	565.253606	0.003955	6.0
2	-0.525599	0.000000	565.253606	0.003335	6.2
3	-0.505999	0.000000	565.253606	0.004320	4.4
4	-0.512945	0.000000	565.253606	0.004369	6.4
5	-0.533781	0.000000	565.253606	0.004898	4.4
6	-0.533807	0.000000	565.253606	0.003776	4.1
7	-0.542398	0.965573	540.405927	0.004548	4.6
8	-0.559038	0.184380	560.333886	0.004675	5.2
9	-0.509534	0.000000	565.253606	0.003987	3.9
10	-0.542428	0.000000	565.253606	0.005115	3.9
11	-0.536585	0.999907	539.562533	0.004185	3.9
12	-0.552463	0.218710	559.427307	0.005621	4.9
13	-0.549682	0.000000	565.253606	0.004007	5.1
14	-0.526538	0.000000	565.253606	0.004929	3.9
15	-0.525071	0.000000	565.253606	0.004698	4.6
16	-0.566503	0.000000	565.253606	0.005260	5.5
17	-0.567417	0.000000	565.253606	0.004883	4.7
18	-0.538741	0.000000	565.253606	0.004317	3.9
19	-0.540147	0.980412	540.041085	0.004894	3.8
20	-0.554179	1.901418	518.322740	0.003917	4.6
21	-0.535200	1.120221	536.627820	0.003865	5.2
22	-0.537723	2.120219	513.417522	0.003719	4.0
23	-0.554041	1.347146	531.178604	0.003425	3.9
24	-0.585539	0.571822	550.269959	0.004375	3.8
25	-0.594339	0.000000	565.253606	0.005940	5.2
26	-0.585363	0.000000	565.253606	0.005338	4.7
27	-0.564386	1.000000	539.560261	0.003644	4.3
28	-0.602513	0.218803	559.424865	0.004744	4.0
29	-0.527919	0.000000	565.253606	0.003969	4.1
30	-0.605583	0.956366	540.632534	0.004565	5.3
31	-0.564790	1.671291	523.584022	0.003990	4.3
32	-0.587700	1.383115	530.325018	0.004152	3.8
33	-0.576140	0.601971	549.501973	0.004278	4.4
34	-0.561086	0.000000	565.253606	0.004091	5.2
35	-0.557731	0.000000	565.253606	0.003651	4.1
36	-0.583757	0.000000	565.253606	0.003984	3.8
37	-0.561855	0.999705	539.567496	0.004033	4.3
38	-0.583362	0.234521	559.010768	0.004508	5.9
39	-0.590068	1.234519	533.869230	0.004185	4.5
40	-0.557016	0.453322	553.309445	0.004303	3.7
41	-0.583656	1.447593	528.801712	0.004174	3.8
42	-0.620552	2.446500	506.272826	0.003906	5.3
43	-0.585720	2.110236	513.639316	0.004363	4.4
44	-0.562353	1.329145	531.606820	0.005040	3.8
45	-0.640221	0.547947	550.879649	0.004085	3.8
46	-0.611452	0.000000	565.253606	0.003466	3.8
47	-0.584728	0.000000	565.253606	0.004177	5.3
48	-0.547029	0.706249	546.862141	0.003843	5.0
49	-0.580030	0.000000	565.253606	0.003270	4.3
50	-0.586491	0.000000	565.253606	0.004137	4.0
51	-0.577184	0.000000	565.253606	0.003948	5.1
52	-0.575777	0.771858	545.214191	0.003611	4.3
53	-0.594623	0.015324	564.841421	0.003343	3.9
54	-0.626286	0.000000	565.253606	0.005224	3.8
55	-0.572645	0.000000	565.253606	0.003744	3.9
56	-0.583297	0.000000	565.253606	0.004897	5.2
57	-0.541196	0.999862	539.563635	0.003728	4.3
58	-0.579214	0.219400	559.409125	0.004412	4.0
59	-0.585016	0.000000	565.253606	0.003291	4.2
60	-0.633689	0.889286	542.289299	0.004319	5.4
61	-0.576752	0.545774	550.935228	0.004383	4.4
62	-0.600189	1.300005	532.301485	0.004100	3.9
63	-0.587875	2.299144	509.474756	0.003407	3.9
64	-0.606206	1.517947	527.149558	0.004648	3.9
65	-0.595763	0.815441	544.124954	0.004411	5.1
66	-0.615561	1.740391	521.993035	0.005185	4.6
67	-0.576533	2.667152	501.552768	0.003301	4.0
68	-0.628945	3.661493	481.330380	0.004666	4.1
69	-0.612641	4.661440	462.574429	0.003490	5.1
70	-0.626004	5.657695	445.287020	0.003188	4.8
71	-0.602731	6.597168	430.128407	0.004332	4.9
72	-0.589314	7.091594	422.557929	0.003297	4.0
73	-0.628480	8.090917	408.042333	0.004881	4.4
74	-0.610274	7.309953	419.298678	0.004132	5.1
75	-0.627493	6.529607	431.183981	0.004147	4.0
76	-0.584014	7.487722	416.682162	0.003743	3.7
77	-0.632412	7.376756	418.311586	0.004204	4.0
78	-0.618355	8.376716	404.072584	0.004599	5.1
79	-0.626085	9.376716	390.770537	0.003645	4.4
80	-0.606726	10.375978	378.325281	0.003825	4.2
81	-0.621364	9.681603	386.887399	0.004264	4.0
82	-0.602622	8.946092	396.389811	0.004371	6.3
83	-0.599749	8.926307	396.651877	0.004036	4.4
84	-0.611057	8.145123	407.283433	0.002900	3.8
85	-0.609953	7.366725	418.459510	0.004813	4.3
86	-0.601411	8.366241	404.216729	0.003434	6.4
87	-0.602602	7.585045	415.263499	0.004556	4.0
88	-0.624242	6.889477	425.620234	0.004278	3.9
89	-0.627432	6.108280	437.885617	0.003999	3.8
90	-0.616623	5.327082	450.878896	0.004031	4.0
91	-0.593253	6.322686	434.449438	0.003647	8.4
92	-0.638475	5.541489	447.236613	0.004120	6.6
93	-0.584997	6.329671	434.338405	0.003863	7.5
94	-0.622973	7.329353	419.011542	0.003842	4.1
95	-0.599183	7.380324	418.258991	0.003645	3.9
96	-0.623104	7.773644	412.541615	0.003005	3.9
97	-0.627442	7.692145	413.713437	0.005075	8.3
98	-0.613934	8.487349	402.556554	0.005529	6.1
99	-0.603846	8.231808	406.075662	0.003985	6.1
100	-0.622742	7.450613	417.225662	0.004797	7.5
101	-0.594940	6.864004	426.009332	0.004546	4.0
102	-0.611465	6.082807	438.297476	0.004152	3.8
103	-0.661213	5.480845	448.260830	0.004060	3.8
104	-0.618025	5.234591	452.468481	0.005782	5.1
105	-0.612796	4.453394	466.355322	0.005220	4.6
106	-0.584054	5.453394	448.726003	0.005606	5.0
107	-0.609381	6.453343	432.381803	0.004505	11.4
108	-0.604539	7.453343	417.185634	0.004597	7.5
109	-0.634743	6.672145	428.962978	0.003910	4.2
110	-0.624384	7.661026	414.162622	0.004537	5.0
111	-0.620249	6.879831	425.767491	0.005211	4.3
112	-0.616278	7.879172	411.034146	0.004571	3.8
113	-0.611540	8.879172	397.277602	0.003821	4.2
114	-0.636913	9.872914	384.489969	0.004078	14.1
115	-0.648318	9.091716	394.471540	0.004832	8.1
116	-0.593367	8.340380	404.573002	0.004508	5.7
117	-0.619326	9.340260	391.240080	0.004284	4.2
118	-0.575745	8.559319	401.576427	0.005101	4.1
119	-0.623676	9.559316	388.435582	0.004644	4.4
120	-0.605561	8.778119	398.625779	0.003616	5.4
121	-0.620905	8.135033	407.424481	0.004007	3.8
122	-0.618920	8.077281	408.233695	0.004841	5.5
123	-0.621179	7.550808	415.761458	0.004134	4.9
124	-0.667941	7.156861	421.578442	0.004131	5.8
125	-0.608267	6.735062	427.989879	0.004766	5.9
126	-0.612698	7.734732	413.100282	0.004609	6.6
127	-0.641540	8.710230	399.536647	0.005476	7.5
128	-0.634495	7.929034	410.325689	0.003350	3.9
129	-0.595515	7.147838	421.713592	0.004405	4.0
130	-0.580912	7.164206	421.468501	0.004471	3.8
131	-0.610319	8.164205	407.016953	0.003951	4.9
132	-0.615548	9.155189	393.641225	0.004185	4.7
133	-0.611632	8.483684	402.606592	0.004605	3.9
134	-0.648262	9.483684	389.399311	0.004082	5.7
135	-0.596556	10.207720	380.365039	0.004805	9.5
136	-0.636567	10.772583	373.602794	0.004471	3.9
137	-0.601180	9.991385	383.020171	0.003733	4.0
138	-0.641178	10.977574	371.207825	0.005938	4.5
139	-0.622521	10.196377	380.503347	0.004714	5.2
140	-0.612093	9.415179	390.276370	0.004204	5.6
141	-0.635646	8.633985	400.564609	0.004215	12.1
142	-0.641106	8.972168	396.044947	0.004068	4.7
143	-0.628132	8.191430	406.637350	0.003604	5.2
144	-0.644872	7.435528	417.446994	0.003757	4.9
145	-0.632647	6.654493	429.236792	0.004606	5.1
146	-0.619007	5.873593	441.709669	0.004174	3.7
147	-0.631694	6.873229	425.868344	0.004431	3.7
148	-0.618772	7.857403	411.344220	0.003778	3.9
149	-0.595440	8.857372	397.567666	0.004016	6.8
150	-0.648167	8.086539	408.103755	0.004236	5.3
151	-0.641410	7.309800	419.300940	0.003342	7.2
152	-0.639481	8.124881	407.566498	0.005311	11.2
153	-0.577640	9.102972	394.324046	0.004334	3.9
154	-0.630811	9.766217	385.823374	0.003625	3.7
155	-0.605320	8.985020	395.875201	0.004345	4.9
156	-0.606873	8.861120	397.517771	0.003615	5.1
157	-0.621080	9.092282	394.464124	0.004028	4.2
158	-0.634975	10.066124	382.098704	0.004561	4.1
159	-0.632959	11.065277	370.192517	0.004607	5.2
160	-0.609046	10.288370	379.384605	0.003739	5.1
161	-0.617105	11.284555	367.678157	0.003931	4.8
162	-0.637887	10.522046	376.572183	0.004008	4.4
163	-0.633721	11.522046	364.993201	0.003706	5.2
164	-0.616504	12.337622	356.063958	0.003332	5.0
165	-0.624150	13.334750	345.723380	0.003665	3.9
166	-0.601975	13.677498	342.306287	0.003941	4.0
167	-0.629328	14.674609	332.738773	0.004167	3.8
168	-0.593884	15.081140	328.989765	0.003805	5.2
169	-0.627302	14.299943	336.270397	0.004352	4.5
170	-0.614134	15.299825	327.007796	0.003664	4.0
171	-0.628090	16.299799	318.241015	0.004240	4.5
172	-0.617457	17.299782	309.931941	0.004437	5.8
173	-0.624580	18.299777	302.045625	0.004124	4.6
174	-0.653666	17.518718	308.170320	0.004072	3.8
175	-0.657455	16.737521	314.549697	0.004857	3.8
176	-0.643712	17.737521	306.429670	0.004328	4.9
177	-0.623967	16.956323	312.736448	0.003970	4.6
178	-0.629430	17.956318	304.708620	0.004235	3.8
179	-0.651077	17.609244	307.447766	0.003871	3.8
180	-0.619966	18.609244	299.685745	0.003991	3.8
181	-0.645141	17.863808	305.433936	0.003940	5.0
182	-0.621432	18.706125	298.954523	0.004502	5.8
183	-0.640647	19.706125	291.610308	0.007151	4.3
184	-0.613087	20.706125	284.618282	0.003786	4.2
185	-0.638242	19.926403	290.040779	0.004314	5.1
186	-0.622935	19.184101	295.398566	0.004386	4.3
187	-0.593974	20.184100	288.225935	0.004133	3.9
188	-0.633983	21.106049	281.914974	0.005331	3.9
189	-0.650479	22.105838	275.376287	0.004318	3.9
190	-0.614626	21.324641	280.458982	0.004821	10.2
191	-0.634941	21.088013	282.035782	0.003586	5.0
192	-0.595972	20.671257	284.856436	0.003912	5.5
193	-0.668215	21.304445	280.592875	0.004382	5.3
194	-0.644747	22.203597	274.753182	0.004393	4.0
195	-0.607813	23.203597	268.537555	0.003919	3.8
196	-0.610585	22.649530	271.946247	0.003588	5.6
197	-0.644509	23.649529	265.855562	0.003895	6.3
198	-0.633052	24.649529	260.031722	0.003826	4.8
199	-0.594353	23.898565	264.380958	0.004381	4.6
200	-0.633455	24.898565	258.620847	0.003258	7.4
201	-0.627172	24.117376	263.098762	0.003751	4.8
202	-0.625928	24.670906	259.910011	0.003924	6.5
203	-0.633684	23.904400	264.346607	0.004129	7.6
204	-0.626257	24.904400	258.587975	0.003679	4.4
205	-0.631266	24.123202	263.064791	0.004350	3.9
206	-0.649101	25.123130	257.361670	0.003625	4.4
207	-0.612806	24.344709	261.779730	0.006588	14.9
208	-0.636284	25.344709	256.131195	0.003547	14.5
209	-0.628026	24.563512	260.522626	0.004185	7.0
210	-0.660958	24.073285	263.356129	0.004773	4.9
211	-0.672918	24.846260	258.915900	0.003679	8.3
212	-0.649293	25.076365	257.622878	0.003054	4.9
213	-0.647288	24.402848	261.444517	0.004730	5.1
214	-0.654304	25.401977	255.815086	0.003597	8.0
215	-0.670204	24.664815	259.944681	0.004384	5.8
216	-0.648433	25.664815	254.374216	0.004020	6.0
217	-0.660025	24.887522	258.683085	0.005077	7.3
218	-0.624568	24.106431	263.162602	0.003763	4.8
219	-0.627273	24.005476	263.752918	0.003950	5.0
220	-0.670994	23.685304	265.642721	0.005947	7.3
221	-0.642643	24.685304	259.828103	0.004492	5.2
222	-0.624958	25.685304	254.262580	0.003547	5.2
223	-0.625096	26.634849	249.194153	0.004472	7.8
224	-0.628463	25.853652	253.348995	0.003939	6.3
225	-0.644136	26.842460	248.112779	0.004615	4.7
226	-0.649139	26.061269	252.231313	0.003962	5.9
227	-0.662953	25.284173	256.466193	0.003976	6.6
228	-0.660913	25.992291	252.601555	0.003994	4.9
229	-0.666558	25.371558	255.982896	0.005200	4.8
230	-0.638794	25.394017	255.858975	0.004050	6.8
231	-0.630369	26.394017	250.460425	0.004337	6.2
232	-0.642490	27.390903	245.300769	0.004351	5.6
233	-0.645976	28.390903	240.334252	0.004387	5.8
234	-0.615136	29.389010	235.573702	0.003728	6.8
235	-0.616018	28.608020	239.282393	0.004012	5.5
236	-0.638090	28.034562	242.080795	0.003711	7.1
237	-0.626702	29.034556	237.242553	0.003676	6.0
238	-0.635144	28.537440	239.623320	0.004845	6.1
239	-0.615583	27.756781	243.459999	0.004095	8.2
