1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.329400	0.000000	737.640907	0.002128	45.9
1	-0.349574	0.000000	737.640907	0.003602	5.3
2	-0.361920	0.000000	737.640907	0.002667	5.5
3	-0.362066	0.000000	737.640907	0.003040	4.7
4	-0.322565	0.000000	737.640907	0.003396	4.5
5	-0.345821	0.000000	737.640907	0.003158	5.3
6	-0.357880	0.000000	737.640907	0.002606	5.4
7	-0.369872	0.000000	737.640907	0.003159	4.6
8	-0.359783	0.000000	737.640907	0.002908	4.4
9	-0.348057	0.000000	737.640907	0.002274	5.0
10	-0.360278	0.000000	737.640907	0.002396	5.1
11	-0.362014	0.000000	737.640907	0.002808	4.2
12	-0.361532	0.000000	737.640907	0.002346	4.1
13	-0.392573	0.000000	737.640907	0.002865	5.0
14	-0.371931	0.000000	737.640907	0.002637	5.3
15	-0.343545	0.997720	704.184748	0.002554	4.6
16	-0.405299	0.575911	717.951563	0.002967	4.6
17	-0.417736	0.154102	732.267401	0.002012	5.1
18	-0.379688	0.000000	737.640907	0.003420	5.4
19	-0.388670	0.000000	737.640907	0.003201	4.4
20	-0.380844	0.000000	737.640907	0.002256	4.3
21	-0.371586	0.000000	737.640907	0.003275	4.1
22	-0.387739	0.000000	737.640907	0.002597	5.1
23	-0.400739	0.000000	737.640907	0.002601	5.3
24	-0.388523	0.000000	737.640907	0.002705	4.2
25	-0.393814	0.000000	737.640907	0.003491	4.8
26	-0.438054	0.000000	737.640907	0.003710	4.8
27	-0.393584	0.000000	737.640907	0.002820	4.9
28	-0.429961	0.000000	737.640907	0.002652	4.1
29	-0.436492	0.000000	737.640907	0.002807	4.0
30	-0.427085	0.000000	737.640907	0.003731	5.5
31	-0.440538	0.000000	737.640907	0.003842	4.5
32	-0.457152	0.000000	737.640907	0.003150	6.3
33	-0.448926	0.000000	737.640907	0.004257	5.9
34	-0.440117	0.000000	737.640907	0.002174	7.0
35	-0.445195	0.000000	737.640907	0.003291	6.6
36	-0.438029	0.000000	737.640907	0.002203	4.9
37	-0.423974	0.000000	737.640907	0.002080	5.6
38	-0.450134	0.000000	737.640907	0.002436	4.0
39	-0.476768	0.000000	737.640907	0.002946	4.2
40	-0.446148	0.000000	737.640907	0.002491	4.1
41	-0.454198	0.000000	737.640907	0.003209	5.3
42	-0.443598	0.000000	737.640907	0.002542	5.8
43	-0.450593	0.000000	737.640907	0.002792	6.6
44	-0.511060	0.000000	737.640907	0.002999	6.3
45	-0.478241	0.000000	737.640907	0.003013	5.5
46	-0.450950	0.000000	737.640907	0.002804	4.2
47	-0.470903	0.000000	737.640907	0.002357	4.2
48	-0.487644	0.000000	737.640907	0.002923	5.7
49	-0.485831	0.000000	737.640907	0.002495	4.4
50	-0.480122	0.000000	737.640907	0.003037	5.5
51	-0.526112	0.000000	737.640907	0.002719	5.8
52	-0.496336	0.000000	737.640907	0.003381	6.2
53	-0.493364	0.000000	737.640907	0.002702	5.5
54	-0.476671	0.000000	737.640907	0.002904	5.2
55	-0.512483	0.000000	737.640907	0.002497	4.7
56	-0.492702	0.000000	737.640907	0.003357	5.5
57	-0.515812	0.999978	704.112473	0.002227	4.3
58	-0.519192	0.578169	717.876443	0.003051	4.1
59	-0.517751	0.156360	732.189252	0.002257	5.4
60	-0.496548	0.000000	737.640907	0.002308	7.6
61	-0.512174	0.000000	737.640907	0.002533	6.2
62	-0.507198	0.000000	737.640907	0.002111	9.3
63	-0.507198	0.000000	737.640907	0.002520	6.5
64	-0.491178	0.000000	737.640907	0.002017	5.1
65	-0.522875	0.000000	737.640907	0.003031	7.4
