1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.529157	0.000000	341.466301	0.007554	305.9
1	-0.541753	0.000000	341.466301	0.006793	4.6
2	-0.509315	0.000000	341.466301	0.007317	4.3
3	-0.541975	1.000000	325.945106	0.008697	5.1
4	-0.559802	0.050093	340.653707	0.007109	4.7
5	-0.528865	0.000000	341.466301	0.006727	4.4
6	-0.498341	0.000000	341.466301	0.007102	4.1
7	-0.493294	0.000000	341.466301	0.007648	5.2
8	-0.508938	1.000000	325.945106	0.006416	5.0
9	-0.525750	0.050093	340.653706	0.007347	4.0
10	-0.509370	0.000000	341.466301	0.007971	3.8
11	-0.497266	0.000000	341.466301	0.008102	4.6
12	-0.541209	0.000000	341.466301	0.007092	6.2
13	-0.542321	0.999874	325.946976	0.007194	3.9
14	-0.461102	0.069970	340.332344	0.008683	4.1
15	-0.525973	0.000000	341.466301	0.006888	6.1
16	-0.538789	0.999932	325.946116	0.006428	5.1
17	-0.524481	0.052670	340.612011	0.007059	3.8
18	-0.514120	0.000000	341.466301	0.006188	4.1
19	-0.511473	0.000000	341.466301	0.008633	5.2
20	-0.535970	0.999995	325.945174	0.007241	5.3
21	-0.528683	1.999993	311.773669	0.007503	4.9
22	-0.541091	1.107981	324.353109	0.007765	4.6
23	-0.506291	0.666665	330.959675	0.005282	4.9
24	-0.527924	1.663443	316.403486	0.006751	5.2
25	-0.515953	2.310736	307.617586	0.007122	4.8
26	-0.510130	1.360860	320.684996	0.009562	4.1
27	-0.523068	2.360860	306.957548	0.007413	4.6
28	-0.500318	1.410953	319.968195	0.008068	5.6
29	-0.549035	2.410953	306.300738	0.007016	3.9
30	-0.519507	1.461047	319.254592	0.007241	4.0
31	-0.511231	0.511140	333.352499	0.007466	4.0
32	-0.529968	0.000000	341.466301	0.007045	6.0
33	-0.519210	0.000000	341.466301	0.007252	5.1
34	-0.527248	0.000000	341.466301	0.006788	3.8
35	-0.568817	0.449587	334.309104	0.007178	4.2
36	-0.516012	1.328338	321.152086	0.007227	5.6
37	-0.544712	2.328338	307.385478	0.007013	4.9
38	-0.519117	3.328086	294.753654	0.006991	3.9
39	-0.533297	2.378336	306.728086	0.007559	4.9
40	-0.535887	3.369970	294.247068	0.006749	4.4
41	-0.541654	3.359102	294.378355	0.008023	5.3
42	-0.521098	2.409196	306.323733	0.006696	5.4
43	-0.532385	3.409196	293.774212	0.007064	5.0
44	-0.529977	2.459289	305.669631	0.006529	5.1
45	-0.532137	3.459234	293.173217	0.007214	5.0
46	-0.520848	2.509357	305.018651	0.007524	4.2
47	-0.500198	2.679399	302.828307	0.007729	5.4
48	-0.546685	2.888441	300.178332	0.007590	10.0
49	-0.533789	3.888441	288.117379	0.006917	6.0
50	-0.546456	2.938534	299.550185	0.006750	5.0
51	-0.514022	3.614454	291.324452	0.006732	5.8
52	-0.533831	4.614454	279.951013	0.006358	4.7
53	-0.531404	5.614441	269.432383	0.007703	4.0
54	-0.532236	6.609813	259.718970	0.006037	5.6
55	-0.544197	7.609813	250.641002	0.007008	9.8
56	-0.537971	6.675049	259.106762	0.007378	7.2
57	-0.515731	7.670339	250.111882	0.007638	7.4
58	-0.535533	8.660731	241.760475	0.007124	4.5
59	-0.525767	7.718092	249.695986	0.006835	4.2
60	-0.535604	8.718092	241.293833	0.010030	4.9
61	-0.542060	9.718092	233.438728	0.005968	5.8
62	-0.552966	8.768185	240.887788	0.006402	5.1
63	-0.483486	9.704708	233.540486	0.007379	4.3
64	-0.522665	10.703864	226.180387	0.007664	6.1
65	-0.527462	11.703864	219.264373	0.007405	5.8
66	-0.512339	10.753958	225.823572	0.007078	4.0
67	-0.533799	9.829835	232.592626	0.007689	3.9
68	-0.547590	8.880006	239.986307	0.006560	5.5
69	-0.535428	8.076059	246.621876	0.007199	5.3
70	-0.531442	8.182913	245.718871	0.007236	3.9
71	-0.546574	7.233006	253.986145	0.006739	4.0
72	-0.511509	8.232993	245.297916	0.006860	5.1
73	-0.540760	9.232921	237.184902	0.007599	4.6
74	-0.515712	8.329138	244.493797	0.006341	3.7
75	-0.558110	7.380282	252.668112	0.008188	3.9
76	-0.527572	6.430376	261.417941	0.007484	4.3
77	-0.533582	7.430375	252.222928	0.007585	5.2
78	-0.515878	8.427461	243.676892	0.006792	4.4
79	-0.537287	9.366180	236.144036	0.007065	3.7
80	-0.551223	10.337300	228.826103	0.006868	3.7
81	-0.548282	10.963803	224.341024	0.007794	4.5
82	-0.527111	11.963803	217.535347	0.006640	6.4
83	-0.499819	12.963663	211.131299	0.005967	4.3
84	-0.533377	12.014352	217.202272	0.007405	4.1
85	-0.567528	12.174553	216.153397	0.007802	5.2
86	-0.524899	11.224648	222.525080	0.007209	4.3
87	-0.496267	12.224648	215.827489	0.006758	3.8
88	-0.556707	13.221207	209.542354	0.006294	3.7
89	-0.556669	14.218952	203.606066	0.007884	3.9
90	-0.541994	15.218952	197.984532	0.007802	5.2
91	-0.533343	16.218952	192.665077	0.007616	4.8
92	-0.551576	15.269050	197.711058	0.007774	4.0
93	-0.512588	14.319144	203.028487	0.006563	4.4
94	-0.554925	15.301753	197.532948	0.007290	5.2
95	-0.584904	16.301751	192.237417	0.007487	4.1
96	-0.558717	17.285787	187.296456	0.009698	3.9
97	-0.551990	18.285787	182.528919	0.007151	3.9
98	-0.523553	17.335881	187.051717	0.006678	5.1
99	-0.532869	18.334923	182.300913	0.006829	4.5
100	-0.559607	17.387284	186.801241	0.007188	4.0
101	-0.532071	16.516329	191.137902	0.007024	3.9
102	-0.524454	17.516191	186.176052	0.006815	3.8
103	-0.534494	16.604919	190.687613	0.007053	4.8
104	-0.539564	15.655554	195.626355	0.007869	4.7
105	-0.505670	14.705675	200.830606	0.008287	3.8
106	-0.536148	15.684850	195.470129	0.006620	3.8
107	-0.540961	14.734943	200.666117	0.006567	4.5
108	-0.538272	15.697203	195.404330	0.007320	5.6
