1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.162472	0.000000	0.659815	0.039340	1205.0
1	-0.155571	0.000000	0.659815	0.036788	3.3
2	-0.145643	1.000000	0.629823	0.023933	4.3
3	-0.142535	0.048243	0.658303	0.040580	4.6
4	-0.160319	0.000000	0.659815	0.031817	3.3
5	-0.153492	0.000000	0.659815	0.053933	3.4
6	-0.141997	0.000000	0.659815	0.056155	3.3
7	-0.172474	0.000000	0.659815	0.029389	3.3
8	-0.156844	1.000000	0.629823	0.028241	3.7
9	-0.154897	0.014404	0.659363	0.064487	4.4
10	-0.157985	0.000000	0.659815	0.024223	3.5
11	-0.162495	0.000000	0.659815	0.032473	3.4
12	-0.155081	0.000000	0.659815	0.017843	4.0
13	-0.135663	0.000000	0.659815	0.019335	4.6
14	-0.143106	0.000000	0.659815	0.053839	3.3
15	-0.142453	0.999557	0.629836	0.038700	3.3
16	-0.157260	1.999556	0.602451	0.031023	3.2
17	-0.151921	2.999553	0.577349	0.039231	4.2
18	-0.149773	3.180909	0.573019	0.069007	4.4
19	-0.152728	2.215282	0.596853	0.036330	3.3
20	-0.145757	1.229346	0.623325	0.014629	3.3
21	-0.167635	0.730793	0.637626	0.030538	3.4
22	-0.146213	0.262374	0.651673	0.042515	4.0
23	-0.156780	0.496436	0.644577	0.021750	4.2
24	-0.158142	1.496307	0.615928	0.020011	3.5
25	-0.152489	2.408351	0.591930	0.034594	3.4
26	-0.136633	3.390198	0.568102	0.050424	3.2
27	-0.160838	4.388306	0.545767	0.051088	3.3
28	-0.137212	5.387770	0.525096	0.047925	4.3
29	-0.156450	4.401376	0.545487	0.040389	4.0
30	-0.151965	5.192541	0.529010	0.020126	3.4
31	-0.144115	4.252267	0.548708	0.040695	3.3
32	-0.176185	4.770245	0.537679	0.062809	3.2
33	-0.156583	5.705054	0.518857	0.045382	4.5
34	-0.166963	4.718659	0.538757	0.010956	4.2
35	-0.143679	4.687784	0.539405	0.019473	3.4
36	-0.154746	5.482096	0.523226	0.050612	3.4
37	-0.161639	6.344539	0.506723	0.045420	3.4
38	-0.166958	7.334654	0.489016	0.029978	3.2
39	-0.138400	8.334653	0.472346	0.035031	3.9
40	-0.156478	7.348270	0.488782	0.037488	4.2
41	-0.164864	8.328335	0.472448	0.035204	3.5
42	-0.156583	9.328325	0.456870	0.017396	3.3
43	-0.154244	8.353789	0.472038	0.031204	4.0
44	-0.166703	9.304168	0.457235	0.032063	4.3
45	-0.150762	8.388779	0.471476	0.004882	3.3
46	-0.154618	8.014057	0.477565	0.012552	3.3
47	-0.158397	8.327005	0.472469	0.053320	3.6
48	-0.151926	9.055923	0.461011	0.006288	4.1
49	-0.153779	8.291243	0.473046	0.023159	4.4
50	-0.150642	7.653006	0.483583	0.018244	3.6
51	-0.137428	8.615462	0.467867	0.053052	3.5
52	-0.150749	9.615394	0.452586	0.030349	3.5
53	-0.176790	10.615379	0.438271	0.034478	3.4
54	-0.151323	11.544330	0.425761	0.026630	4.6
55	-0.136200	12.544281	0.413069	0.041629	4.0
56	-0.163934	11.558168	0.425580	0.031173	3.3
57	-0.143056	12.558040	0.412900	0.039619	3.3
58	-0.156133	11.571646	0.425404	0.036876	3.5
59	-0.146460	12.571646	0.412733	0.022870	4.3
60	-0.164980	13.570651	0.400806	0.040697	4.0
61	-0.159309	13.472025	0.401952	0.083861	3.2
62	-0.154424	12.485631	0.413793	0.035451	3.2
63	-0.156804	11.499252	0.426352	0.033274	3.3
64	-0.161129	12.499179	0.413625	0.045232	4.5
65	-0.154464	12.185848	0.417531	0.050095	3.9
66	-0.158144	13.185848	0.405317	0.014251	3.4
67	-0.177606	12.200036	0.417352	0.040578	3.4
68	-0.154247	13.197978	0.405173	0.019533	3.4
69	-0.176449	12.223573	0.417057	0.029207	3.5
70	-0.151481	13.217916	0.404937	0.030377	3.4
71	-0.158413	12.231744	0.416954	0.026670	4.5
72	-0.169596	11.245538	0.429706	0.053454	4.2
73	-0.154243	10.259144	0.443266	0.016045	3.4
74	-0.157581	11.249143	0.429658	0.059401	4.0
75	-0.153116	10.262808	0.443214	0.022614	4.5
76	-0.146125	9.276415	0.457654	0.036846	3.3
77	-0.171896	10.230797	0.443668	0.040268	3.4
