1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.263318	0.000000	198.406331	0.011171	357.0
1	-0.267533	0.000000	198.406331	0.012346	4.6
2	-0.242214	0.000000	198.406331	0.010169	3.9
3	-0.246095	1.000000	189.387862	0.009678	4.5
4	-0.248049	1.433528	185.727942	0.011163	5.5
5	-0.241606	2.433515	177.802301	0.010498	3.9
6	-0.248985	1.539245	184.856814	0.011385	3.9
7	-0.283457	0.556730	193.282238	0.010836	4.0
8	-0.268257	0.000000	198.406331	0.011307	5.4
9	-0.254901	0.999927	189.388489	0.010466	4.6
10	-0.264550	0.018658	198.230209	0.010966	4.2
11	-0.280499	1.017689	189.235708	0.011675	4.1
12	-0.281999	2.017684	181.014430	0.012571	5.6
13	-0.259147	1.035167	189.085604	0.011903	4.9
14	-0.258918	2.035167	180.877042	0.010204	4.1
15	-0.256844	1.899159	181.951357	0.010466	4.1
16	-0.260546	0.916642	190.108183	0.010976	5.2
17	-0.276235	0.000000	198.406331	0.012382	10.2
18	-0.246084	0.611059	192.796334	0.011109	4.5
19	-0.278234	1.611059	184.269696	0.012977	5.8
20	-0.255223	2.381483	178.197977	0.010485	4.4
21	-0.272044	3.338374	171.191917	0.010115	4.3
22	-0.236734	2.355858	178.393490	0.013143	4.7
23	-0.257823	3.355858	171.069031	0.010488	5.2
24	-0.261917	4.180255	165.468262	0.011507	4.7
25	-0.239840	3.197910	172.185653	0.014394	4.4
26	-0.254075	2.215393	179.472856	0.012100	4.0
27	-0.246795	3.215393	172.061337	0.012097	5.2
28	-0.244723	2.232915	179.337506	0.010652	4.7
29	-0.277647	3.024960	173.425178	0.010493	7.1
30	-0.238309	4.024586	166.497579	0.011071	4.7
31	-0.256414	3.052210	173.228693	0.011411	5.5
32	-0.261984	4.052161	166.314314	0.011208	3.9
33	-0.260353	3.069646	173.103212	0.012082	4.1
34	-0.260549	2.088818	180.456749	0.009805	5.0
35	-0.254818	1.111082	188.436411	0.009876	5.5
36	-0.272285	0.128566	197.199045	0.011728	4.4
37	-0.290696	1.128546	188.287693	0.011395	4.1
38	-0.271991	2.104012	180.338073	0.011253	4.8
39	-0.263602	3.065255	173.134794	0.010270	5.4
40	-0.278737	2.142307	180.039655	0.010140	4.3
41	-0.270255	2.408859	177.989582	0.012620	4.1
42	-0.262076	1.429160	185.764114	0.018610	4.0
43	-0.259309	0.446643	194.274366	0.011177	4.2
44	-0.279632	0.000000	198.406331	0.010170	5.4
45	-0.250171	0.992025	189.456537	0.010868	6.1
46	-0.244719	1.992025	181.216439	0.010354	6.1
47	-0.291745	2.982637	173.731225	0.011990	6.4
48	-0.261418	2.008261	181.088561	0.011041	4.0
49	-0.248414	3.008246	173.545916	0.010951	3.9
50	-0.260026	4.008120	166.607205	0.010910	4.0
51	-0.263251	5.008120	160.201236	0.010043	5.3
52	-0.248306	4.029891	166.462287	0.010356	4.4
53	-0.255579	3.100121	172.884320	0.010392	4.0
54	-0.236295	4.099661	165.999567	0.011128	4.0
55	-0.262817	5.099639	159.639487	0.010812	4.7
56	-0.246529	6.099581	153.748979	0.011315	5.6
57	-0.255279	7.099581	148.277403	0.013598	4.2
58	-0.269677	8.097881	143.190252	0.010196	4.0
59	-0.240887	8.378095	141.824475	0.010858	5.3
