1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.388567	0.000000	822.007674	0.002745	105.8
1	-0.436813	0.000000	822.007674	0.003014	5.5
2	-0.410534	0.000000	822.007674	0.003257	7.8
3	-0.380208	0.000000	822.007674	0.002879	5.5
4	-0.365694	0.000000	822.007674	0.003076	4.1
5	-0.383994	1.000000	784.643689	0.002517	7.5
6	-0.403314	1.989281	750.878696	0.002665	8.0
7	-0.407391	1.141433	779.631616	0.002888	6.7
8	-0.390352	0.293589	810.674116	0.002461	6.6
9	-0.374217	0.000000	822.007674	0.003052	4.4
10	-0.402436	0.000000	822.007674	0.002965	4.8
11	-0.402198	1.000000	784.643689	0.002897	5.6
12	-0.399667	0.527534	801.864324	0.003443	6.8
13	-0.433120	0.000000	822.007674	0.002627	14.0
14	-0.405766	0.999937	784.645919	0.002793	5.6
15	-0.394781	1.380897	771.289948	0.003145	5.0
16	-0.363033	0.874830	789.133493	0.002765	5.2
17	-0.413874	0.034497	820.659552	0.002621	5.1
18	-0.429274	1.032222	783.496141	0.003035	6.2
19	-0.394421	0.186365	814.776903	0.002860	5.6
20	-0.384706	0.000000	822.007674	0.002343	10.0
21	-0.396879	0.996750	784.759622	0.003478	5.9
22	-0.409087	0.151416	816.123174	0.003427	11.3
23	-0.398763	1.151416	779.280240	0.003248	4.0
24	-0.439047	0.303568	810.294350	0.003454	4.0
25	-0.388996	1.303568	773.964094	0.003050	6.1
26	-0.437995	2.303568	740.751838	0.003296	4.7
27	-0.442105	1.455722	768.719948	0.002749	5.6
28	-0.400449	0.607874	798.882920	0.002573	8.2
29	-0.462229	0.000000	822.007674	0.002459	4.8
30	-0.429381	0.990040	784.999097	0.002168	4.6
31	-0.422463	0.459704	804.398838	0.002763	5.0
32	-0.434003	0.000000	822.007674	0.002718	4.8
33	-0.402692	0.000000	822.007674	0.002862	4.9
34	-0.413025	0.000000	822.007674	0.003026	4.9
35	-0.399904	1.000000	784.643689	0.002340	4.1
36	-0.429175	1.497056	767.307573	0.003278	5.3
37	-0.402958	2.497055	734.652124	0.002958	6.6
38	-0.404144	3.497055	704.662720	0.002687	4.6
39	-0.430427	4.496410	677.042803	0.003761	4.3
40	-0.397426	5.496410	651.490566	0.002270	7.3
41	-0.452020	6.496081	627.804410	0.003118	4.9
42	-0.420126	5.682537	646.946028	0.002694	4.0
43	-0.413286	4.835415	668.158848	0.003236	7.3
44	-0.376507	5.824987	643.510504	0.003411	4.4
45	-0.445106	6.824987	620.383431	0.002877	5.3
46	-0.420733	7.824987	598.861020	0.003942	13.9
47	-0.444719	6.977349	617.004894	0.002560	7.5
48	-0.399945	7.659760	602.313536	0.003297	4.2
49	-0.414141	6.876648	619.233740	0.002927	5.4
50	-0.387552	6.029238	638.647715	0.002815	5.3
51	-0.416073	7.029238	615.862661	0.003077	4.1
52	-0.391692	7.990853	595.434751	0.002322	5.8
53	-0.404787	7.143005	613.373069	0.002938	5.4
54	-0.434339	8.124067	592.711225	0.002624	5.2
55	-0.416204	9.110663	573.290640	0.002935	4.4
56	-0.430517	10.107931	554.911908	0.002633	7.9
57	-0.405902	11.106195	537.658275	0.003040	4.7
58	-0.416475	12.104045	521.451719	0.002467	4.2
59	-0.438397	13.081556	506.495692	0.003042	6.2
60	-0.417220	14.066298	492.272123	0.002567	5.4
61	-0.438931	15.065837	478.629163	0.002941	4.1
62	-0.398512	14.222522	490.088726	0.002451	4.8
63	-0.413031	13.374675	502.176714	0.003414	6.3
64	-0.405888	13.841607	495.446761	0.003057	5.4
65	-0.407918	14.841607	481.623531	0.002224	4.7
66	-0.434249	13.993759	493.292567	0.002681	6.0
67	-0.418466	13.145938	505.540689	0.002726	5.3
68	-0.389007	12.305316	518.300473	0.002284	4.1
69	-0.426604	12.087073	521.719190	0.003047	5.4
70	-0.409712	12.146730	520.780214	0.002900	5.1
71	-0.445494	11.298882	534.450733	0.002931	14.9
72	-0.405190	12.298830	518.401432	0.002653	5.8
73	-0.426586	13.287628	503.451596	0.003416	6.7
74	-0.431027	14.287627	489.184524	0.002320	4.1
75	-0.410700	13.439779	501.227404	0.002550	3.9
76	-0.419976	12.599868	513.756807	0.003454	6.6
77	-0.429223	11.757121	526.974305	0.002736	5.1
78	-0.426285	10.909273	540.976321	0.002671	4.0
79	-0.408985	11.909246	524.538339	0.003703	4.1
80	-0.415813	12.908457	509.081287	0.002468	6.7
81	-0.443230	13.908457	494.497964	0.003171	5.4
82	-0.427054	14.907553	480.739002	0.003786	4.4
83	-0.415659	14.059790	492.363500	0.003111	5.0
84	-0.423215	13.212071	504.563468	0.003021	5.2
85	-0.410228	12.364223	517.385380	0.003595	4.9
86	-0.404614	11.516375	530.875941	0.001909	4.9
87	-0.428140	12.516360	515.036877	0.003953	4.4
88	-0.434071	13.516126	500.118735	0.003571	5.4
89	-0.419619	14.516126	486.037280	0.003303	5.9
90	-0.435373	15.500909	472.924147	0.003346	4.7
91	-0.419647	14.653061	484.170523	0.002937	7.6
92	-0.429298	15.652278	470.971029	0.002723	5.4
93	-0.413291	16.652114	458.464592	0.002859	4.2
94	-0.408173	15.804266	469.026094	0.002555	3.9
95	-0.442456	16.692989	457.967426	0.002689	7.6
96	-0.402151	17.692988	446.131515	0.002480	4.6
97	-0.427098	18.690427	434.920014	0.002787	4.9
98	-0.418707	17.842579	444.413361	0.002711	7.7
99	-0.416748	18.840502	433.281716	0.003018	4.7
100	-0.413586	17.992654	442.702902	0.002669	5.9
101	-0.422803	18.991348	431.647392	0.002900	5.1
102	-0.427842	19.991348	421.117187	0.002266	5.4
103	-0.414431	20.991347	411.088533	0.003295	4.2
104	-0.437553	20.150059	419.492990	0.002626	5.0
105	-0.405086	21.116153	409.870326	0.003447	4.4
106	-0.416956	22.116153	400.364136	0.002872	5.6
107	-0.442709	23.116153	391.288908	0.002586	5.9
108	-0.410925	24.116150	382.616008	0.002475	4.4
109	-0.422487	25.116148	374.319235	0.003143	6.0
110	-0.421322	26.115369	366.380682	0.003534	6.3
111	-0.443679	25.267521	373.094574	0.002800	4.8
112	-0.404400	24.419673	380.059122	0.002588	4.6
113	-0.418067	23.572844	387.279781	0.002262	7.1
114	-0.441804	24.572159	378.787431	0.004063	4.1
115	-0.426968	23.724332	385.968004	0.003417	4.0
116	-0.416898	22.876484	393.426264	0.002980	5.8
117	-0.401685	23.876484	384.659396	0.002891	6.2
