1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.359903	0.000000	425.362196	0.004660	283.7
1	-0.377933	0.000000	425.362196	0.005694	4.7
2	-0.343002	0.000000	425.362196	0.005512	4.9
3	-0.350568	0.999994	406.027663	0.005373	4.1
4	-0.336124	0.039598	424.561634	0.005649	4.2
5	-0.329839	0.000000	425.362196	0.005408	5.0
6	-0.359246	0.000000	425.362196	0.005248	4.7
7	-0.358467	0.000000	425.362196	0.005103	3.9
8	-0.338617	0.000000	425.362196	0.005132	3.8
9	-0.373608	0.999999	406.027574	0.005122	4.4
10	-0.327308	0.035674	424.640823	0.004924	5.3
11	-0.338729	0.000000	425.362196	0.005869	3.9
12	-0.326664	1.000000	406.027551	0.004938	3.8
13	-0.302603	1.999999	388.374193	0.005529	4.0
14	-0.323093	1.036471	405.355563	0.005371	5.2
15	-0.337620	2.036469	387.759338	0.005506	4.7
16	-0.339529	1.072145	404.700407	0.005363	3.9
17	-0.360773	0.107840	423.189014	0.006015	4.0
18	-0.328674	0.000000	425.362196	0.005302	4.3
19	-0.370454	0.000000	425.362196	0.004447	5.3
20	-0.343553	0.000000	425.362196	0.005036	3.9
21	-0.372781	0.000000	425.362196	0.004844	4.1
22	-0.350823	1.000000	406.027554	0.005453	4.0
23	-0.352482	0.035676	424.640801	0.004960	4.7
24	-0.366591	0.000000	425.362196	0.005484	5.5
25	-0.309071	0.000000	425.362196	0.005331	4.1
26	-0.356766	0.000000	425.362196	0.005004	3.9
27	-0.360888	0.998443	406.056284	0.004878	5.1
28	-0.325622	1.598247	395.278712	0.006002	4.8
29	-0.353590	2.412908	381.524845	0.005302	3.8
30	-0.338769	1.448584	397.914016	0.005562	4.1
31	-0.354206	0.484260	415.774440	0.005971	5.5
32	-0.333131	1.484260	397.282640	0.005248	4.7
33	-0.349218	0.519937	415.085139	0.005976	4.0
34	-0.371590	0.000000	425.362196	0.004700	4.0
35	-0.345522	1.000000	406.027552	0.004999	4.5
36	-0.340298	1.928741	389.581193	0.005915	5.3
37	-0.330030	0.964417	406.685334	0.005596	3.9
